"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_20ZD18NFdGHSKmr",2,1,3,3,17,"francis","non-diagnostic","ND1","bad",19,1,7,2,2.25,-1.21675203416305
"R_3O7Anh4NyhMn8K1",2,2,3,3,6,"francis","non-diagnostic","ND1","bad",18,2,7,2,2.5,-1.33838408576653
"R_3jezow7XM3HjPad",6,2,1,1,11,"francis","non-diagnostic","ND1","bad",19,1,2,2,2.5,-1.25452783558738
"R_21zXHcS80nQOs8k",2,2,3,3,3,"francis","non-diagnostic","ND1","bad",47,2,7,5,2.5,-1.38869783587402
"R_1gqHXZgVh8i2maI",3,2,3,1,24,"francis","non-diagnostic","ND1","bad",19,2,7,2,2.25,-1.09935328391224
"R_3NImaK7qwmWTXpG",3,3,3,2,34,"francis","non-diagnostic","ND1","bad",19,2,1,2,2.75,-0.805937385972645
"R_3oZ7zvwnRZDFkLw",1,2,6,7,12,"francis","non-diagnostic","ND1","bad",19,2,7,2,4,-0.860646392807669
"R_32YhbQqj2gpKEL1",2,2,4,1,25,"francis","non-diagnostic","ND1","bad",19,2,7,2,2.25,-1.08258203387641
"R_3Dw5KhnvZixVxFq",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",20,2,7,2,1,-1.81612177872539
"R_WkvHUqLYdtFzIrL",3,1,4,2,20,"francis","non-diagnostic","ND1","bad",19,1,7,5,2.5,-1.10358658526491
"R_3RrR2vq0jxZO99X",4,3,6,3,27,"francis","non-diagnostic","ND1","bad",19,2,7,2,4,-0.609077642270219
"R_3J1P4e5BIPsa8jH",2,3,4,3,16,"francis","non-diagnostic","ND1","bad",18,2,7,2,3,-1.04496818782694
"R_2TTyEUcDsL0ht8a",1,1,1,1,10,"francis","non-diagnostic","ND1","bad",19,2,7,5,1,-1.64840927836709
"R_30dUoJ1CzmHaQ0A",2,3,2,3,15,"francis","non-diagnostic","ND1","bad",18,1,7,2,2.5,-1.18744283544406
"R_1CE01f5jvn1ezEV",1,3,4,4,42,"francis","non-diagnostic","ND1","bad",18,1,7,2,3,-0.608915686895358
"R_3fP5rIGmCe28E7g",1,1,1,1,14,"francis","non-diagnostic","ND1","bad",21,2,7,2,1,-1.58132427822377
"R_2y8Yxz0Suu1vJUv",1,1,4,4,20,"francis","non-diagnostic","ND1","bad",22,2,7,2,2.5,-1.10358658526491
"R_2q1OvPEkOWUYvKT",1,1,3,1,0,"francis","non-diagnostic","ND1","bad",22,2,7,5,1.5,-1.6904183811441
"R_23VLbBgpLkRonpD",2,2,4,2,9,"francis","non-diagnostic","ND1","bad",22,2,5,2,2.5,-1.28807033565904
"R_ehAsWarSXACGOGZ",1,1,1,2,0,"francis","non-diagnostic","ND1","bad",23,1,2,5,1.25,-1.75327007993475
"R_2bIW8xGj3EjBdJQ",2,3,4,2,23,"francis","non-diagnostic","ND1","bad",24,1,7,2,2.75,-0.990421136366775
"R_1LiXfDartlAM7Bo",2,2,3,3,12,"francis","non-diagnostic","ND1","bad",21,1,7,2,2.5,-1.23775658555155
"R_vVMOZhaUvF9QtDb",2,1,1,3,16,"francis","non-diagnostic","ND1","bad",21,1,3,2,1.75,-1.35922668178017
"R_21oZYmzcLsoFtS2",3,3,2,3,43,"francis","non-diagnostic","ND1","bad",29,2,2,2,2.75,-0.654996135650176
"R_2taRDly9jd0QbiD",2,2,2,2,15,"francis","non-diagnostic","ND1","bad",18,2,7,2,2,-1.31314623302536
"R_3KU4ODtOHuCXmdR",2,2,4,1,14,"francis","non-diagnostic","ND1","bad",19,2,1,2,2.25,-1.26706578427054
"R_1kNuW38gMBQCN9j",4,4,4,3,41,"francis","non-diagnostic","ND1","bad",35,5,5,2,3.75,-0.437131840559247
"R_1H0EWb9ZNYiPvrr",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",40,2,7,2,1,-1.81612177872539
"R_27ydhRHVM5dlnqw",3,3,4,3,57,"francis","non-diagnostic","ND1","bad",18,2,2,5,3.25,-0.294495237567262
"R_1N47vy7MTLae9Pg",1,1,2,1,0,"francis","non-diagnostic","ND1","bad",22,2,1,2,1.25,-1.75327007993475
"R_2VPHV5GBVeYSP9x",2,3,3,3,30,"francis","non-diagnostic","ND1","bad",20,2,7,5,2.75,-0.873022386115965
"R_233NEncHX4BsgaS",1,1,1,1,9,"francis","non-diagnostic","ND1","bad",45,2,7,2,1,-1.66518052840292
"R_Rz3Kx0ixUx3tMgV",1,1,3,1,10,"francis","non-diagnostic","ND1","bad",20,2,7,2,1.5,-1.5227058807858
"R_1lfQXzEVoMVEhAJ",2,2,4,2,19,"francis","non-diagnostic","ND1","bad",23,1,7,5,2.5,-1.12035783530074
"R_8vxpPvowdgDIrjH",3,3,3,3,40,"francis","non-diagnostic","ND1","bad",22,2,7,2,3,-0.642458186967018
"R_tEP8XHrtvKPljd7",2,2,2,1,25,"francis","non-diagnostic","ND1","bad",25,5,7,2,1.75,-1.2082854314577
"R_6FKE8FC0xBr611v",3,3,4,2,40,"francis","non-diagnostic","ND1","bad",21,1,7,5,3,-0.642458186967018
"R_2e2qLlYesm7hbq7",2,2,4,2,15,"francis","non-diagnostic","ND1","bad",20,1,7,2,2.5,-1.18744283544406
"R_R4y3BKiIbU0ndu1",1,1,4,1,10,"francis","non-diagnostic","ND1","bad",56,1,7,5,1.75,-1.45985418199515
"R_9YJl7LzUq0WMHKh",2,2,1,2,5,"francis","non-diagnostic","ND1","bad",22,2,2,5,1.75,-1.5437104321743
"R_10MLq2ukqgls0Db",2,1,1,1,10,"francis","non-diagnostic","ND1","bad",18,1,3,2,1.25,-1.58555757957645
"R_snkZlliTGMhZuAF",3,4,4,3,43,"francis","non-diagnostic","ND1","bad",23,2,7,5,3.5,-0.466441039278234
"R_2ygymJcGdlLGrF4",1,2,2,2,10,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.75,-1.45985418199515
"R_3O6r7T0KIIVwBK0",1,1,5,2,10,"francis","non-diagnostic","ND1","bad",22,1,7,5,2.25,-1.33415078441386
"R_bKHECUEmWOFdGCZ",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",40,1,1,2,1,-1.81612177872539
"R_1pseKlavfYMCVbl",2,2,2,2,11,"francis","non-diagnostic","ND1","bad",20,1,7,2,2,-1.38023123316868
"R_2zbyfEENE2kxsxs",2,2,4,3,30,"francis","non-diagnostic","ND1","bad",20,2,7,2,2.75,-0.873022386115965
"R_3IbrqXVmVKvRZbr",1,1,3,1,0,"francis","non-diagnostic","ND1","bad",21,1,6,2,1.5,-1.6904183811441
"R_3FJMafaxdDCSEsy",1,1,3,2,2,"francis","non-diagnostic","ND1","bad",37,2,5,5,1.75,-1.59402418228179
"R_11iTDJqvQeH4SO0",2,2,4,3,30,"francis","non-diagnostic","ND1","bad",23,2,7,5,2.75,-0.873022386115965
"R_VW0O5Q5acZhazsd",3,2,3,1,34,"francis","non-diagnostic","ND1","bad",19,3,7,5,2.25,-0.93164078355394
"R_3G2Rulzm2pcYcYa",3,3,4,3,42,"francis","non-diagnostic","ND1","bad",19,1,7,2,3.25,-0.546063988104711
"R_25KiRq1cHJ2B1UA",2,2,2,1,10,"francis","non-diagnostic","ND1","bad",24,1,2,2,1.75,-1.45985418199515
"R_2wbk1wwZweMBlVe",2,3,3,2,21,"francis","non-diagnostic","ND1","bad",21,1,2,5,2.5,-1.08681533522908
"R_240OBFpkHRbYjLy",1,2,1,1,7,"francis","non-diagnostic","ND1","bad",NA,NA,NA,2,1.25,-1.63587132968394
"R_Rehu3tSa4POJfc5",1,2,2,2,8,"francis","non-diagnostic","ND1","bad",24,2,7,5,1.75,-1.49339668206681
"R_22s07lpJkwTbxx9",1,6,4,3,32,"francis","non-diagnostic","ND1","bad",29,2,7,2,3.5,-0.650924789672364
"R_1gOODM84onjy3iV",4,5,3,2,45,"francis","non-diagnostic","ND1","bad",19,3,7,2,3.5,-0.432898539206574
"R_2aRCC0NYmZ0NA3l",3,3,3,3,16,"francis","non-diagnostic","ND1","bad",47,2,7,2,3,-1.04496818782694
"R_3JKrR5dDJMZyElu",5,5,3,4,52,"francis","non-diagnostic","ND1","bad",18,2,7,5,4.25,-0.126944692583823
"R_1DvYdKqCeYTKAfy",1,1,4,3,13,"francis","non-diagnostic","ND1","bad",42,2,7,2,2.25,-1.28383703430637
"R_1nTRjuXqwFam505",6,2,3,3,25,"francis","non-diagnostic","ND1","bad",23,1,7,2,3.5,-0.768323539923173
"R_CkaEJNlWfLExdJf",2,2,4,2,11,"francis","non-diagnostic","ND1","bad",22,2,7,2,2.5,-1.25452783558738
"R_22XJ0T5DXwMqwHb",2,1,3,3,33,"francis","non-diagnostic","ND1","bad",20,2,7,2,2.25,-0.94841203358977
"R_2UgExCoGG8JXWdo",3,3,4,3,50,"francis","non-diagnostic","ND1","bad",46,1,7,2,3.25,-0.411893987818071
"R_SUXg1VpFIl11Koh",2,2,2,2,11,"francis","non-diagnostic","ND1","bad",20,5,7,5,2,-1.38023123316868
"R_2SHaWwtvGYzCrmc",2,2,2,2,25,"francis","non-diagnostic","ND1","bad",20,2,7,2,2,-1.14543373266706
"R_1dG2PRq5noOTh7p",1,3,5,4,19,"francis","non-diagnostic","ND1","bad",63,1,7,5,3.25,-0.931802738928801
"R_ZgIJT7AqrT4zLfr",4,3,2,3,35,"francis","non-diagnostic","ND1","bad",19,2,7,2,3,-0.726314437146168
"R_2tG4zocY4U4MU4E",2,2,4,3,21,"francis","non-diagnostic","ND1","bad",22,2,7,2,2.75,-1.02396363643843
"R_27VRlYTFH8i2glq",2,3,1,1,5,"francis","non-diagnostic","ND1","bad",20,2,2,2,1.75,-1.5437104321743
"R_3ehp6brFaHb1e0m",3,2,3,2,22,"francis","non-diagnostic","ND1","bad",25,2,7,5,2.5,-1.07004408519325
"R_2D1F6sJcKKIC8Yq",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",19,2,7,5,1,-1.81612177872539
"R_21p9t9NZTAVE1rG",1,1,2,2,12,"francis","non-diagnostic","ND1","bad",22,2,7,5,1.5,-1.48916338071414
"R_2eb5KngzNpG1cUa",3,1,3,1,20,"francis","non-diagnostic","ND1","bad",35,2,7,2,2,-1.22928998284621
"R_2CThE8r9ATZiM7a",4,5,3,2,50,"francis","non-diagnostic","ND1","bad",19,2,4,5,3.5,-0.349042289027424
"R_30uEDa6P6GmQDjX",3,3,3,3,29,"francis","non-diagnostic","ND1","bad",39,2,7,5,3,-0.826941937361148
"R_11i0PcXGIzkDaVG",1,1,4,1,0,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.75,-1.62756668235345
"R_1ojyfSJioJ54qYH",1,1,3,1,0,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-1.6904183811441
"R_ekszviM1CRtZCrn",2,2,4,3,30,"francis","non-diagnostic","ND1","bad",21,1,6,2,2.75,-0.873022386115965
"R_10uXzoWgfFsX7Po",3,3,4,3,35,"francis","non-diagnostic","ND1","bad",21,1,7,2,3.25,-0.663462738355521
"R_1gu8AaQ4j3FARry",1,2,2,2,14,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.75,-1.39276918185183
"R_2QJrMEQ3V80VRFq",4,4,4,4,40,"francis","non-diagnostic","ND1","bad",24,2,7,2,4,-0.39105139180443
"R_2P09r40urK8nMjW",1,3,4,2,18,"francis","non-diagnostic","ND1","bad",30,2,7,2,2.5,-1.13712908533657
"R_WxKMVui6WQSxwaZ",1,1,4,2,15,"francis","non-diagnostic","ND1","bad",21,1,1,2,2,-1.31314623302536
"R_6RJWPXaWCxWNfjP",1,1,1,1,20,"francis","non-diagnostic","ND1","bad",19,1,7,5,1,-1.4806967780088
"R_VIrrhrTrU2QnNJf",4,4,4,4,29,"francis","non-diagnostic","ND1","bad",60,2,3,5,4,-0.575535142198559
"R_1dcZqA2jb6sIDV6",2,2,3,2,15,"francis","non-diagnostic","ND1","bad",24,2,7,5,2.25,-1.25029453423471
"R_2zx6iAqfKrdMy8G",3,3,3,2,85,"francis","non-diagnostic","ND1","bad",46,2,7,5,2.75,0.0493963658546832
"R_2dfEFX3lzgZ9XfQ",2,2,2,2,20,"francis","non-diagnostic","ND1","bad",48,1,7,2,2,-1.22928998284621
"R_3P6vw9EmQe54RIX",1,1,4,1,16,"francis","non-diagnostic","ND1","bad",34,1,7,5,1.75,-1.35922668178017
"R_2VI9V37jSBE3Y8b",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",21,1,1,5,1,-1.81612177872539
"R_bCVRs7Y99VJhU2Z",1,1,2,2,11,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.5,-1.50593463074997
"R_242Yk8aTvEYJBjL",2,1,3,2,26,"francis","non-diagnostic","ND1","bad",22,2,7,2,2,-1.12866248263123
"R_3DkyA6q7buMddYO",3,3,3,3,33,"francis","non-diagnostic","ND1","bad",44,2,7,2,3,-0.759856937217828
"R_1hG2eiQsnP6gx8w",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",21,2,2,5,1,-1.81612177872539
"R_2CNdfmSQP7DK2PD",2,2,2,1,20,"francis","non-diagnostic","ND1","bad",21,2,5,2,1.75,-1.29214168163685
"R_2zx8hAl2wEQDeSl",2,2,1,1,12,"francis","non-diagnostic","ND1","bad",21,1,7,5,1.5,-1.48916338071414
"R_9Y1qZctrOiLDGi5",1,2,3,2,9,"francis","non-diagnostic","ND1","bad",19,2,7,2,2,-1.41377373324034
"R_3rMT5Vxj3gtfYtB",3,3,2,3,43,"francis","non-diagnostic","ND1","bad",37,2,7,2,2.75,-0.654996135650176
"R_1ody4o9037myqpS",3,3,3,3,32,"francis","non-diagnostic","ND1","bad",26,2,7,2,3,-0.776628187253658
"R_2SJN1tZ6nmlEfjw",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",38,1,5,2,1,-1.81612177872539
"R_2f7HN7L1C0gh0vJ",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",19,2,7,2,1,-1.81612177872539
"R_scZgm35q5nTITKh",2,2,3,2,15,"francis","non-diagnostic","ND1","bad",19,2,1,2,2.25,-1.25029453423471
"R_1H0kwqBhCEKhdUr",1,1,2,1,0,"francis","non-diagnostic","ND1","bad",21,2,7,5,1.25,-1.75327007993475
"R_2Tzc0Ad0CJRK39A",2,2,2,2,9,"francis","non-diagnostic","ND1","bad",22,2,7,2,2,-1.41377373324034
"R_331sxAjSnSEkUeA",1,1,3,1,10,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.5,-1.5227058807858
"R_2Vs8MPBaqQ8mO3D",3,3,1,1,45,"francis","non-diagnostic","ND1","bad",20,2,7,2,2,-0.810008731950457
"R_3RflSXcsqzPkAbj",2,2,2,3,41,"francis","non-diagnostic","ND1","bad",NA,NA,NA,5,2.25,-0.81424203330313
"R_33pCg4MoQF5JNZM",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",49,1,7,5,1,-1.81612177872539
"R_2B9ThDuXgLkB9Sd",1,1,4,1,14,"francis","non-diagnostic","ND1","bad",19,2,7,5,1.75,-1.39276918185183
"R_8IAG9m4Z2hYgWTD",3,3,4,4,20,"francis","non-diagnostic","ND1","bad",29,2,1,5,3.5,-0.852179790102323
"R_1CJx08A2W08nyZB",4,2,3,2,20,"francis","non-diagnostic","ND1","bad",30,2,7,5,2.75,-1.04073488647426
"R_3j1gNmCWtVr3NSQ",4,3,4,2,39,"francis","non-diagnostic","ND1","bad",31,2,3,2,3.25,-0.596377738212201
"R_AjmxKhnyoD89pjH",2,2,3,2,18,"francis","non-diagnostic","ND1","bad",38,2,7,2,2.25,-1.19998078412722
"R_1OiwCrpPmkKWg2W",3,3,3,2,28,"francis","non-diagnostic","ND1","bad",30,1,7,2,2.75,-0.906564886187625
"R_USAM2N1dQuZFDvr",6,7,6,6,60,"francis","non-diagnostic","ND1","bad",35,1,1,2,6.25,0.510038898027995
"R_z0c61OiiqoKZFPb",2,3,2,3,19,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.5,-1.12035783530074
"R_25SCHtdl51tGvEN",1,2,4,2,9,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.25,-1.35092203444969
"R_1K9d5z7VBQRn4Fj",4,4,4,2,19,"francis","non-diagnostic","ND1","bad",26,2,7,2,3.5,-0.868951040138153
"R_1Kpu4N76ELSUNeO",1,1,4,1,14,"francis","non-diagnostic","ND1","bad",70,2,7,2,1.75,-1.39276918185183
"R_2vivJjSSmROuT05",3,3,3,3,25,"francis","non-diagnostic","ND1","bad",44,2,7,5,3,-0.894026937504468
"R_1r6OCOkEDIxw1io",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",40,1,1,2,1,-1.81612177872539
"R_pKo9NcPnkCBGWsh",2,3,4,4,47,"francis","non-diagnostic","ND1","bad",42,1,7,2,3.25,-0.462207737925561
"R_3RxE6RCr7zj8Hht",4,4,5,5,68,"francis","non-diagnostic","ND1","bad",29,1,3,5,4.5,0.204247006780104
"R_wLBKPyM0C31qMmd",2,1,1,2,63,"francis","non-diagnostic","ND1","bad",38,1,7,5,1.5,-0.633829628886812
"R_3lXOKCl8FoREjzK",2,1,2,1,60,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-0.684143378994302
"R_3PsK3tQHxGlwaNY",2,1,1,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.5,-0.751228379137622
"R_1mk0AjvAToB0sto",2,2,2,2,56,"francis","non-diagnostic","ND1","bad",37,1,7,2,2,-0.625524981556328
"R_3PvIFGef6MagUbC",1,1,2,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.5,-0.751228379137622
"R_1Nk0xlDc9XlrcmK",4,3,4,3,41,"francis","non-diagnostic","ND1","bad",38,2,7,5,3.5,-0.499983539349894
"R_2riw8Ri41Pva1zZ",2,2,2,2,12,"francis","non-diagnostic","ND1","bad",36,1,7,2,2,-1.36345998313285
"R_24CsZvQLFSrUeuO",3,2,2,1,13,"francis","non-diagnostic","ND1","bad",26,1,7,2,2,-1.34668873309702
"R_2BfwtGXSbvBa3A3",2,2,2,3,9,"francis","non-diagnostic","ND1","bad",35,1,7,5,2.25,-1.35092203444969
"R_2BtyD0Owumkm7AU",1,1,2,2,9,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.5,-1.53947713082163
"R_V4sIgEQYt2prASB",2,3,2,3,16,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.5,-1.17067158540823
"R_PRIGea6KK5csK09",2,1,2,2,7,"francis","non-diagnostic","ND1","bad",35,1,7,2,1.75,-1.51016793210264
"R_3lXOtDQb1q4TmsI",3,2,2,3,8,"francis","non-diagnostic","ND1","bad",33,1,7,2,2.5,-1.30484158569487
"R_2zAZH2D3drOjUg7",1,2,1,3,12,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.75,-1.42631168192349
"R_Rl94cFKcZeHdXnX",1,3,1,2,10,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-1.45985418199515
"R_1rCHQ6teVFXqmq3",3,2,3,2,16,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.5,-1.17067158540823
"R_BJOF2mNgfMiR25b",1,2,2,1,6,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-1.58979088092912
"R_1jljj4YCpLLO4pr",2,1,2,2,5,"francis","non-diagnostic","ND1","bad",34,1,7,2,1.75,-1.5437104321743
"R_1nOD1KFDpiJgjnG",1,1,2,2,11,"francis","non-diagnostic","ND1","bad",37,1,7,5,1.5,-1.50593463074997
"R_8B5iyI4LjPaXcUp",2,3,2,2,20,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.25,-1.16643828405556
"R_1jP4alNQpIXt6UI",2,1,3,2,11,"francis","non-diagnostic","ND1","bad",33,1,7,2,2,-1.38023123316868
"R_1EXyeRMlS6eQ9CG",1,2,1,1,16,"francis","non-diagnostic","ND1","bad",34,2,7,2,1.25,-1.48493007936147
"R_UDv4NhOFEgwa3hD",3,1,2,1,92,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-0.0846116790570958
"R_1eOVs5c06sBoMtn",3,1,2,2,13,"francis","non-diagnostic","ND1","bad",34,1,7,2,2,-1.34668873309702
"R_XFFdRNxPXygbCy5",2,2,4,3,26,"francis","non-diagnostic","ND1","bad",32,2,6,2,2.75,-0.940107386259285
"R_2xxBDarzRFSSTkv",2,2,1,2,11,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.75,-1.44308293195932
"R_yvFwW6RSxkTiD9n",2,1,3,2,10,"francis","non-diagnostic","ND1","bad",35,1,7,5,2,-1.39700248320451
"R_5ulKnXGdO1vNxfj",4,4,4,2,50,"francis","non-diagnostic","ND1","bad",43,2,7,2,3.5,-0.349042289027424
"R_3s6u7A9HUGFY8y0",2,2,3,3,29,"francis","non-diagnostic","ND1","bad",48,2,7,5,2.5,-0.952645334942442
"R_2PzEIPmYomWpUBs",3,3,3,3,14,"francis","non-diagnostic","ND1","bad",53,2,3,2,3,-1.0785106878986
"R_2wpHHr5q88SMYow",3,3,4,3,40,"francis","non-diagnostic","ND1","bad",28,2,7,2,3.25,-0.579606488176371
"R_3374ZFcggXl4aA7",3,4,4,4,50,"francis","non-diagnostic","ND1","bad",57,2,7,2,3.75,-0.286190590236777
"R_3suzWAumkB1KSp3",1,1,3,1,21,"francis","non-diagnostic","ND1","bad",19,2,7,5,1.5,-1.33822213039167
"R_1GZjbwNF73dAXsg",1,2,2,2,23,"francis","non-diagnostic","ND1","bad",32,1,7,2,1.75,-1.24182793152936
"R_31GDqXSoKl0FsPr",2,3,4,3,20,"francis","non-diagnostic","ND1","bad",NA,NA,NA,5,3,-0.977883187683618
"R_1f3Er0wKRZqTMnn",2,3,2,3,27,"francis","non-diagnostic","ND1","bad",20,2,7,2,2.5,-0.986187835014102
"R_3qqYkysJBU4ur49",3,3,4,3,35,"francis","non-diagnostic","ND1","bad",37,2,7,5,3.25,-0.663462738355521
"R_2Eu8bIu7OGXOrXh",3,2,3,2,30,"francis","non-diagnostic","ND2","bad",18,2,5,2,2.5,-0.935874084906612
"R_1pMfQyjjeAcz7qM",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,6,2,1,-1.81612177872539
"R_Q6pTOekCdKipaHn",1,1,1,2,4,"francis","non-diagnostic","ND2","bad",19,1,4,2,1.25,-1.68618507979143
"R_QcXzAZfwJijg8vL",1,1,2,1,0,"francis","non-diagnostic","ND2","bad",18,2,2,2,1.25,-1.75327007993475
"R_24Nq71EdvzB4dP0",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",18,1,7,2,1,-1.81612177872539
"R_1DMuPt5tsa6Z3EX",3,2,3,3,9,"francis","non-diagnostic","ND2","bad",20,2,7,5,2.75,-1.22521863686839
"R_POui6uN5xhUvDA5",2,2,4,3,28,"francis","non-diagnostic","ND2","bad",18,1,7,5,2.75,-0.906564886187625
"R_bfrPEHDOhKNU0YF",1,1,3,1,19,"francis","non-diagnostic","ND2","bad",18,3,7,2,1.5,-1.37176463046333
"R_3exGAAT0V3f7n71",1,1,4,3,17,"francis","non-diagnostic","ND2","bad",20,2,5,5,2.25,-1.21675203416305
"R_8d27RkxCw8YKmsh",1,2,3,3,32,"francis","non-diagnostic","ND2","bad",25,2,5,2,2.25,-0.9651832836256
"R_31Sn3vCc8bc4IJY",2,3,4,4,6,"francis","non-diagnostic","ND2","bad",22,1,7,2,3.25,-1.14982898939459
"R_R8ewbjbGhYEbHkl",2,4,2,2,40,"francis","non-diagnostic","ND2","bad",35,2,7,5,2.5,-0.768161584548313
"R_4ONu92stbpKK1J7",3,4,4,3,35,"francis","non-diagnostic","ND2","bad",17,1,4,5,3.5,-0.600611039564874
"R_3KBkHxT3C52iNqq",2,2,2,2,8,"francis","non-diagnostic","ND2","bad",26,5,7,5,2,-1.43054498327617
"R_CleAgQKC1lRPQ9H",2,2,3,2,20,"francis","non-diagnostic","ND2","bad",19,2,2,5,2.25,-1.16643828405556
"R_2nHTYZz23SYvkyJ",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",18,1,7,5,1,-1.81612177872539
"R_2WvapPd05LsAbjr",1,2,2,2,22,"francis","non-diagnostic","ND2","bad",19,2,7,2,1.75,-1.25859918156519
"R_2s4q0neLG2ApqgD",1,2,3,2,12,"francis","non-diagnostic","ND2","bad",20,1,7,2,2,-1.36345998313285
"R_32RxK4UfFCGqx1S",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,7,2,1,-1.81612177872539
"R_2zOU6ncFdxQNv90",2,2,1,2,27,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.75,-1.17474293138604
"R_1guM6o9XcR1P4LD",3,4,7,2,29,"francis","non-diagnostic","ND2","bad",19,2,7,2,4,-0.575535142198559
"R_2PA9OgM1SQ8lV5s",2,2,1,1,25,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.5,-1.27113713024835
"R_2tgu0JrOrGF2ha7",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,1,2,1,-1.81612177872539
"R_3qIKHiY69nzmZJm",1,1,4,1,18,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.75,-1.32568418170851
"R_Rf6VMLsqm5NuRjj",2,2,4,3,30,"francis","non-diagnostic","ND2","bad",21,2,7,2,2.75,-0.873022386115965
"R_3G6DdLrLiDi8MPp",2,2,3,2,10,"francis","non-diagnostic","ND2","bad",18,3,7,5,2.25,-1.33415078441386
"R_OdHRq2DjzG6zxE5",1,1,4,2,13,"francis","non-diagnostic","ND2","bad",47,1,7,2,2,-1.34668873309702
"R_vJsD5LQohCse7iV",3,3,4,4,29,"francis","non-diagnostic","ND2","bad",19,2,7,2,3.5,-0.701238539779854
"R_3G8KT8phWopY3vu",2,1,3,1,14,"francis","non-diagnostic","ND2","bad",19,2,7,5,1.75,-1.39276918185183
"R_3ez68hc04VSAlHr",1,1,3,3,16,"francis","non-diagnostic","ND2","bad",19,2,1,5,2,-1.29637498298953
"R_3HnVGH2uTRpiY8a",1,1,2,2,5,"francis","non-diagnostic","ND2","bad",17,1,1,5,1.5,-1.60656213096495
"R_2CZJ5iPThlyFTCP",1,1,1,1,10,"francis","non-diagnostic","ND2","bad",19,2,7,5,1,-1.64840927836709
"R_UWl2GyHNsvz2tSV",2,2,3,3,30,"francis","non-diagnostic","ND2","bad",18,2,7,2,2.5,-0.935874084906612
"R_1nW20RSp1CBPV82",3,3,3,3,27,"francis","non-diagnostic","ND2","bad",19,2,7,2,3,-0.860484437432808
"R_1jWl2mcAFw7Enqr",6,3,5,3,54,"francis","non-diagnostic","ND2","bad",21,2,1,2,4.25,-0.0934021925121628
"R_33rRrvPEf3HkxOY",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",22,1,3,2,1,-1.81612177872539
"R_Pu19oMpCM7f6jCx",1,1,4,2,18,"francis","non-diagnostic","ND2","bad",22,2,6,2,2,-1.26283248291787
"R_DVneMLIq8dkBUBP",1,1,1,2,18,"francis","non-diagnostic","ND2","bad",28,1,2,2,1.25,-1.45138757928981
"R_1l3ilkKpqvA21Km",2,2,2,2,25,"francis","non-diagnostic","ND2","bad",21,1,7,2,2,-1.14543373266706
"R_1kMSS2T2ETIwNK0",1,1,4,3,21,"francis","non-diagnostic","ND2","bad",20,2,2,2,2.25,-1.14966703401973
"R_29tcvMw75a5CMPm",3,2,3,2,16,"francis","non-diagnostic","ND2","bad",20,2,7,2,2.5,-1.17067158540823
"R_1HiwQfn0El3pbnx",2,2,3,2,16,"francis","non-diagnostic","ND2","bad",22,1,7,5,2.25,-1.23352328419888
"R_elZDjcKCVOxBmSJ",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",36,1,7,2,1,-1.81612177872539
