"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_2P09r40urK8nMjW",1,3,4,2,18,"francis","non-diagnostic","ND1","bad",30,2,7,2,2.5,-1.13712908533657
"R_WxKMVui6WQSxwaZ",1,1,4,2,15,"francis","non-diagnostic","ND1","bad",21,1,1,2,2,-1.31314623302536
"R_6RJWPXaWCxWNfjP",1,1,1,1,20,"francis","non-diagnostic","ND1","bad",19,1,7,5,1,-1.4806967780088
"R_VIrrhrTrU2QnNJf",4,4,4,4,29,"francis","non-diagnostic","ND1","bad",60,2,3,5,4,-0.575535142198559
"R_1dcZqA2jb6sIDV6",2,2,3,2,15,"francis","non-diagnostic","ND1","bad",24,2,7,5,2.25,-1.25029453423471
"R_2zx6iAqfKrdMy8G",3,3,3,2,85,"francis","non-diagnostic","ND1","bad",46,2,7,5,2.75,0.0493963658546832
"R_2dfEFX3lzgZ9XfQ",2,2,2,2,20,"francis","non-diagnostic","ND1","bad",48,1,7,2,2,-1.22928998284621
"R_3P6vw9EmQe54RIX",1,1,4,1,16,"francis","non-diagnostic","ND1","bad",34,1,7,5,1.75,-1.35922668178017
"R_2VI9V37jSBE3Y8b",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",21,1,1,5,1,-1.81612177872539
"R_bCVRs7Y99VJhU2Z",1,1,2,2,11,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.5,-1.50593463074997
"R_242Yk8aTvEYJBjL",2,1,3,2,26,"francis","non-diagnostic","ND1","bad",22,2,7,2,2,-1.12866248263123
"R_3DkyA6q7buMddYO",3,3,3,3,33,"francis","non-diagnostic","ND1","bad",44,2,7,2,3,-0.759856937217828
"R_1hG2eiQsnP6gx8w",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",21,2,2,5,1,-1.81612177872539
"R_2CNdfmSQP7DK2PD",2,2,2,1,20,"francis","non-diagnostic","ND1","bad",21,2,5,2,1.75,-1.29214168163685
"R_2zx8hAl2wEQDeSl",2,2,1,1,12,"francis","non-diagnostic","ND1","bad",21,1,7,5,1.5,-1.48916338071414
"R_9Y1qZctrOiLDGi5",1,2,3,2,9,"francis","non-diagnostic","ND1","bad",19,2,7,2,2,-1.41377373324034
"R_3rMT5Vxj3gtfYtB",3,3,2,3,43,"francis","non-diagnostic","ND1","bad",37,2,7,2,2.75,-0.654996135650176
"R_1ody4o9037myqpS",3,3,3,3,32,"francis","non-diagnostic","ND1","bad",26,2,7,2,3,-0.776628187253658
"R_2SJN1tZ6nmlEfjw",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",38,1,5,2,1,-1.81612177872539
"R_2f7HN7L1C0gh0vJ",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",19,2,7,2,1,-1.81612177872539
"R_scZgm35q5nTITKh",2,2,3,2,15,"francis","non-diagnostic","ND1","bad",19,2,1,2,2.25,-1.25029453423471
"R_1H0kwqBhCEKhdUr",1,1,2,1,0,"francis","non-diagnostic","ND1","bad",21,2,7,5,1.25,-1.75327007993475
"R_2Tzc0Ad0CJRK39A",2,2,2,2,9,"francis","non-diagnostic","ND1","bad",22,2,7,2,2,-1.41377373324034
"R_331sxAjSnSEkUeA",1,1,3,1,10,"francis","non-diagnostic","ND1","bad",21,2,7,2,1.5,-1.5227058807858
"R_2Vs8MPBaqQ8mO3D",3,3,1,1,45,"francis","non-diagnostic","ND1","bad",20,2,7,2,2,-0.810008731950457
"R_3RflSXcsqzPkAbj",2,2,2,3,41,"francis","non-diagnostic","ND1","bad",NA,NA,NA,5,2.25,-0.81424203330313
"R_33pCg4MoQF5JNZM",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",49,1,7,5,1,-1.81612177872539
"R_2B9ThDuXgLkB9Sd",1,1,4,1,14,"francis","non-diagnostic","ND1","bad",19,2,7,5,1.75,-1.39276918185183
"R_8IAG9m4Z2hYgWTD",3,3,4,4,20,"francis","non-diagnostic","ND1","bad",29,2,1,5,3.5,-0.852179790102323
"R_1CJx08A2W08nyZB",4,2,3,2,20,"francis","non-diagnostic","ND1","bad",30,2,7,5,2.75,-1.04073488647426
"R_3j1gNmCWtVr3NSQ",4,3,4,2,39,"francis","non-diagnostic","ND1","bad",31,2,3,2,3.25,-0.596377738212201
"R_AjmxKhnyoD89pjH",2,2,3,2,18,"francis","non-diagnostic","ND1","bad",38,2,7,2,2.25,-1.19998078412722
"R_1OiwCrpPmkKWg2W",3,3,3,2,28,"francis","non-diagnostic","ND1","bad",30,1,7,2,2.75,-0.906564886187625
"R_USAM2N1dQuZFDvr",6,7,6,6,60,"francis","non-diagnostic","ND1","bad",35,1,1,2,6.25,0.510038898027995
"R_3M6eclXzVQZXCpr",2,3,2,2,51,"francis","non-diagnostic","ND1","bad",38,1,1,1,2.25,-0.64652953294483
"R_1erZnYSjVNKkfBW",6,7,5,6,81,"francis","non-diagnostic","ND1","bad",36,1,1,1,6,0.799383449989777
"R_z0c61OiiqoKZFPb",2,3,2,3,19,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.5,-1.12035783530074
"R_30vrWiZcUDa9E0I",3,2,3,2,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.5,-0.449507833867543
"R_RJQonJIBJmp2C9X",3,4,3,3,64,"francis","non-diagnostic","ND1","bad",32,1,2,4,3.25,-0.177096487316452
"R_32Wsu1kSfMsVTiy",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.386656135076896
"R_1plEmk0KHw7pHnG",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_25SCHtdl51tGvEN",1,2,4,2,9,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.25,-1.35092203444969
"R_1K9d5z7VBQRn4Fj",4,4,4,2,19,"francis","non-diagnostic","ND1","bad",26,2,7,2,3.5,-0.868951040138153
"R_1Kpu4N76ELSUNeO",1,1,4,1,14,"francis","non-diagnostic","ND1","bad",70,2,7,2,1.75,-1.39276918185183
"R_2vivJjSSmROuT05",3,3,3,3,25,"francis","non-diagnostic","ND1","bad",44,2,7,5,3,-0.894026937504468
"R_1r6OCOkEDIxw1io",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",40,1,1,2,1,-1.81612177872539
"R_pKo9NcPnkCBGWsh",2,3,4,4,47,"francis","non-diagnostic","ND1","bad",42,1,7,2,3.25,-0.462207737925561
"R_3RxE6RCr7zj8Hht",4,4,5,5,68,"francis","non-diagnostic","ND1","bad",29,1,3,5,4.5,0.204247006780104
"R_2uUnMly9MwXL4zq",6,7,6,7,79,"francis","non-diagnostic","ND1","bad",35,1,1,1,6.5,0.891544347499411
"R_3qEi5VEzKp0bBFN",2,3,2,2,53,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.25,-0.61298703287317
"R_WephzYuZj2aYB8Z",2,3,4,3,58,"francis","non-diagnostic","ND1","bad",38,1,1,1,3,-0.340575686322079
"R_Anft68ir3senEB3",2,3,2,2,52,"francis","non-diagnostic","ND1","bad",38,1,2,1,2.25,-0.629758282909
"R_1OSTt8WLgwXEkyi",1,3,2,2,56,"francis","non-diagnostic","ND1","bad",37,2,2,3,2,-0.625524981556328
"R_6QYJOSp7wMugvFT",2,3,2,2,53,"francis","non-diagnostic","ND1","bad",37,1,1,3,2.25,-0.61298703287317
"R_2sRavfFudk7uAFH",1,2,2,3,54,"francis","non-diagnostic","ND1","bad",37,2,2,3,2,-0.659067481627987
"R_5AtJ9GLoljpshb3",2,2,3,3,55,"francis","non-diagnostic","ND1","bad",36,1,2,3,2.5,-0.516592834010863
"R_wLBKPyM0C31qMmd",2,1,1,2,63,"francis","non-diagnostic","ND1","bad",38,1,7,5,1.5,-0.633829628886812
"R_3lXOKCl8FoREjzK",2,1,2,1,60,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-0.684143378994302
"R_3PsK3tQHxGlwaNY",2,1,1,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.5,-0.751228379137622
"R_1mk0AjvAToB0sto",2,2,2,2,56,"francis","non-diagnostic","ND1","bad",37,1,7,2,2,-0.625524981556328
"R_2TyDV9rsUFArouC",2,1,2,2,53,"francis","non-diagnostic","ND1","bad",40,2,2,1,1.75,-0.738690430454465
"R_3khLS1V96TBWz0w",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.487283635291876
"R_3PvIFGef6MagUbC",1,1,2,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.5,-0.751228379137622
"R_6o5hYQ40jyOw87f",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.470512385256046
"R_1nN3OkwfbRt6diO",3,2,2,2,56,"francis","non-diagnostic","ND1","bad",33,2,2,1,2.25,-0.56267328276568
"R_2aaegsdjP8wNnQZ",2,1,1,2,55,"francis","non-diagnostic","ND1","bad",37,2,1,1,1.5,-0.767999629173452
"R_3PYtbR7YearXrQ7",3,2,2,2,55,"francis","non-diagnostic","ND1","bad",35,1,1,3,2.25,-0.57944453280151
"R_x58Br5Lf36iWIRH",3,2,2,2,53,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.61298703287317
"R_2xKwyxkLjWvyhan",2,1,1,2,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-0.751228379137622
"R_3fv3HAWhI31a8eG",2,2,1,2,36,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.75,-1.02380168106357
"R_3HY2nHJdDUH5ghC",2,3,2,3,40,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.5,-0.768161584548313
"R_RlBkNXnwrBEfbBT",2,1,2,1,48,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-0.885398379424262
"R_1Nk0xlDc9XlrcmK",4,3,4,3,41,"francis","non-diagnostic","ND1","bad",38,2,7,5,3.5,-0.499983539349894
"R_6fIR56U7QrQqniV",2,2,1,1,26,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.25436588021252
"R_2riw8Ri41Pva1zZ",2,2,2,2,12,"francis","non-diagnostic","ND1","bad",36,1,7,2,2,-1.36345998313285
"R_24CsZvQLFSrUeuO",3,2,2,1,13,"francis","non-diagnostic","ND1","bad",26,1,7,2,2,-1.34668873309702
"R_3D0fgTvAo2LmeQh",5,6,5,6,77,"francis","non-diagnostic","ND1","bad",36,1,2,1,5.5,0.606595052265162
"R_2PuKoW1SGuYvMCX",3,5,4,4,63,"francis","non-diagnostic","ND1","bad",35,1,1,1,4,-0.00531264098034024
"R_2BfwtGXSbvBa3A3",2,2,2,3,9,"francis","non-diagnostic","ND1","bad",35,1,7,5,2.25,-1.35092203444969
"R_2tx6UsHMP0iJedI",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,2,1,6.5,1.02571434778605
"R_2BtyD0Owumkm7AU",1,1,2,2,9,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.5,-1.53947713082163
"R_1ren6XLF2ddMztX",3,4,3,4,63,"francis","non-diagnostic","ND1","bad",25,2,2,4,3.5,-0.131016038561635
"R_3323B4zVs8SqXLn",2,1,1,2,24,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.28790838028418
"R_3lra5RDg2vvlnz2",2,1,2,2,34,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.05734418113523
"R_2QiIAAqO975feel",4,3,4,4,65,"francis","non-diagnostic","ND1","bad",25,2,2,1,3.75,-0.0346218396993275
"R_V4sIgEQYt2prASB",2,3,2,3,16,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.5,-1.17067158540823
"R_3hfkjzXrngL0iIr",1,1,2,2,29,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.20405213010503
"R_3CEnXqSEuKxmLbW",4,3,4,4,64,"francis","non-diagnostic","ND1","bad",26,2,2,3,3.75,-0.0513930897351575
"R_3JwHQXolusHjBOc",1,2,1,2,35,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.10342462989005
"R_2zdtVb0jheFzJum",4,4,3,4,62,"francis","non-diagnostic","ND1","bad",25,2,1,4,3.75,-0.0849355898068174
"R_2QRjtjAQW1dZtkj",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,1,1,6.5,1.02571434778605
"R_PRIGea6KK5csK09",2,1,2,2,7,"francis","non-diagnostic","ND1","bad",35,1,7,2,1.75,-1.51016793210264
"R_2urHde1puLVosoI",4,4,3,4,63,"francis","non-diagnostic","ND1","bad",36,2,3,4,3.75,-0.0681643397709874
"R_1IiaOdcgNud0DAI",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.487283635291876
"R_29djbIyDfiRWGWN",4,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.390889436429569
"R_2rHH5CltgdK9VNq",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,1,1,6.5,1.02571434778605
"R_3lXOtDQb1q4TmsI",3,2,2,3,8,"francis","non-diagnostic","ND1","bad",33,1,7,2,2.5,-1.30484158569487
"R_2Ed6RrdKztcANHb",5,6,5,6,75,"francis","non-diagnostic","ND1","bad",36,1,1,1,5.5,0.573052552193503
"R_3JCcPEik2LQ5VkX",4,3,4,4,65,"francis","non-diagnostic","ND1","bad",38,2,2,4,3.75,-0.0346218396993275
"R_12JzZoFvbBGdl8U",1,2,2,1,38,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.05311087978256
"R_11avTlGJhuZxnjP",4,4,4,4,65,"francis","non-diagnostic","ND1","bad",26,1,1,1,4,0.0282298590913197
"R_sAltxtBtNnzipeV",4,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.357346936357909
"R_SJ2IwdveDE0vASl",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,2,4,2.75,-0.504054885327706
"R_6ulEKYNLUiXB5rr",5,4,5,4,66,"francis","non-diagnostic","ND1","bad",26,1,3,4,4.5,0.170704506708444
"R_2zAZH2D3drOjUg7",1,2,1,3,12,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.75,-1.42631168192349
"R_UxM1kAh3aPRWzMR",2,3,2,2,41,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.81424203330313
"R_1nNNvprNOv6C40S",2,1,2,1,38,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.05311087978256
"R_Rl94cFKcZeHdXnX",1,3,1,2,10,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-1.45985418199515
"R_1rCHQ6teVFXqmq3",3,2,3,2,16,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.5,-1.17067158540823
"R_3ikYaOIg53Y63Lr",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.487283635291876
"R_BJOF2mNgfMiR25b",1,2,2,1,6,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-1.58979088092912
"R_1jljj4YCpLLO4pr",2,1,2,2,5,"francis","non-diagnostic","ND1","bad",34,1,7,2,1.75,-1.5437104321743
"R_1nOD1KFDpiJgjnG",1,1,2,2,11,"francis","non-diagnostic","ND1","bad",37,1,7,5,1.5,-1.50593463074997
"R_5asPwbkO5WBvVKx",2,1,2,1,34,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.12019587992588
"R_1E1ktT095gikmZU",2,3,2,2,33,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.94841203358977
"R_3kM8L5Yh8M7rg1x",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.504054885327706
"R_33khdsxg0zTABAw",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.504054885327706
"R_12L53qNg0d1pggF",4,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.374118186393739
"R_2xLDmdvh9KyzbNO",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.436969885184386
"R_3ehlpgl5IpY9L2H",2,1,1,2,32,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.15373837999754
"R_3Hph2TqexTnvSie",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.487283635291876
"R_2Vz7nAeT0jgHHBQ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.403427385112726
"R_3NQc223YEQDvxxZ",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.420198635148556
"R_2CHDuKp0DsR2oKv",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,2,1,1,2.75,-0.403427385112726
"R_3iETTWCtN3iZe9R",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.487283635291876
"R_1cZaN8ILYhVi0WX",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.487283635291876
"R_SC4BllLldnVV4jL",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.487283635291876
"R_3J1UNt74hcjHVEo",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.487283635291876
"R_1OqrYhnzFMC4rLa",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.470512385256046
"R_2VvzbCtdL6tblSC",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.470512385256046
"R_3e8E1MWiK0ZYipP",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.453741135220216
"R_3Oh5EPyYUaf66AN",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.453741135220216
"R_2QVsCU9MWPnaBu2",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.420198635148556
"R_3FIMMq27DOSAtE9",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.386656135076896
"R_3Mgs7WQdW1NIX9C",1,2,2,2,40,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-0.956716680920254
"R_2cC8I2QuTo9m72A",2,1,2,2,39,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-0.973487930956084
"R_1gMyv6ORyuPr9I9",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.470512385256046
"R_1dnn0bI1VRNJSvy",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.403427385112726
"R_zUsY0b9iRX66cpP",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.470512385256046
"R_eXwbNtJxlG1jklz",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.453741135220216
"R_pQyuzGMmt0WYLQJ",2,1,2,1,28,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.22082338014086
"R_31pmuvJK4rtSjkK",3,3,2,3,60,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.369884885041066
"R_1gMaj6C3wctmEs6",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.420198635148556
"R_2PoOL4J7IWd7cqp",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.436969885184386
"R_eDksQc05Px1pNhT",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.420198635148556
"R_d07a3rtznqbOBfH",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.487283635291876
"R_1pMctMbUC8CfIx4",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,2,3,2.75,-0.436969885184386
"R_06gEQZ5b2xjt4u5",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.487283635291876
"R_31Wr2vcRTW8oe9K",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",35,2,1,1,2.75,-0.470512385256046
"R_1EbPKHuCycfNpIP",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.470512385256046
"R_28MOXQ9wO1Sl34M",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.453741135220216
"R_3fNtodreJGvwvmx",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.453741135220216
"R_1pPr4QqzxChsnJk",2,1,2,1,35,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.10342462989005
"R_300snw2zPUrWiyQ",2,2,2,2,29,"francis","non-diagnostic","ND1","bad",35,1,1,1,2,-1.07834873252374
"R_sGnQQgnS2zvF6rn",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_VPTyeoE1wgkPBYZ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.403427385112726
"R_3m7XBIlFGZM5oVn",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.436969885184386
"R_3fcnYFaTJHOOALM",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.453741135220216
"R_29cf2BiCwia0jz5",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.436969885184386
"R_1qWbz0MVoAHw30B",2,1,2,1,37,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.06988212981839
"R_2urmWnQGqVYXI6y",2,2,2,2,36,"francis","non-diagnostic","ND1","bad",35,1,1,1,2,-0.960949982272927
"R_1Dqg5XEVitfRvna",2,2,2,2,38,"francis","non-diagnostic","ND1","bad",36,1,1,1,2,-0.927407482201267
"R_1LqAj4AxuFVgOXg",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.420198635148556
"R_1iqT4qfhag0TXUJ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.403427385112726
"R_8B5iyI4LjPaXcUp",2,3,2,2,20,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.25,-1.16643828405556
"R_W0AvETQVtujllzH",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.504054885327706
"R_237csdPPkcVhSG6",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.403427385112726
"R_1q7MGoF5CNhogND",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.436969885184386
"R_1jP4alNQpIXt6UI",2,1,3,2,11,"francis","non-diagnostic","ND1","bad",33,1,7,2,2,-1.38023123316868
"R_2eQkB8EOFc9yEVP",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.420198635148556
"R_qCkqPQYUsmthiUx",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_BJ5FawZFdVMjghr",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.420198635148556
"R_0fzs9rapp0LzGSJ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.403427385112726
"R_2Xj8QfXMTG2ig64",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.403427385112726
"R_3GeL88t8KmZiBoy",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",38,1,1,1,2.75,-0.420198635148556
"R_1rcuTBJuwJTgnu1",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_3lYXY5trj4kmyfs",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.386656135076896
"R_2A0S0XmfNdLOvdp",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.386656135076896
"R_3sZ3LagKrXFcZ8d",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.386656135076896
"R_1EXyeRMlS6eQ9CG",1,2,1,1,16,"francis","non-diagnostic","ND1","bad",34,2,7,2,1.25,-1.48493007936147
"R_1KpYsTxW59OukBG",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.386656135076896
"R_ByWgVWime7J6b4t",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.403427385112726
"R_3Du6W2JE157t0Fl",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.386656135076896
"R_3rPtGSdtrmGE0Qe",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.386656135076896
"R_3DbkcJSFtrRnb0w",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.403427385112726
"R_3O02jxTQuFlgsTN",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_2wFYhRGVpdLRHHF",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.420198635148556
"R_2ZVKYybpc1e3jk0",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.386656135076896
"R_cI0BBxNblIaVetH",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.420198635148556
"R_UDv4NhOFEgwa3hD",3,1,2,1,92,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-0.0846116790570958
"R_1eOVs5c06sBoMtn",3,1,2,2,13,"francis","non-diagnostic","ND1","bad",34,1,7,2,2,-1.34668873309702
"R_XFFdRNxPXygbCy5",2,2,4,3,26,"francis","non-diagnostic","ND1","bad",32,2,6,2,2.75,-0.940107386259285
"R_2xxBDarzRFSSTkv",2,2,1,2,11,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.75,-1.44308293195932
"R_3kL1efEboIdC783",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.403427385112726
"R_2bJDBIdnabpr3ig",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.470512385256046
"R_3m1pkl9PMixfq04",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.386656135076896
"R_yvFwW6RSxkTiD9n",2,1,3,2,10,"francis","non-diagnostic","ND1","bad",35,1,7,5,2,-1.39700248320451
"R_5ulKnXGdO1vNxfj",4,4,4,2,50,"francis","non-diagnostic","ND1","bad",43,2,7,2,3.5,-0.349042289027424
"R_3s6u7A9HUGFY8y0",2,2,3,3,29,"francis","non-diagnostic","ND1","bad",48,2,7,5,2.5,-0.952645334942442
"R_2PzEIPmYomWpUBs",3,3,3,3,14,"francis","non-diagnostic","ND1","bad",53,2,3,2,3,-1.0785106878986
"R_2wpHHr5q88SMYow",3,3,4,3,40,"francis","non-diagnostic","ND1","bad",28,2,7,2,3.25,-0.579606488176371
"R_3374ZFcggXl4aA7",3,4,4,4,50,"francis","non-diagnostic","ND1","bad",57,2,7,2,3.75,-0.286190590236777
"R_3suzWAumkB1KSp3",1,1,3,1,21,"francis","non-diagnostic","ND1","bad",19,2,7,5,1.5,-1.33822213039167
"R_1GZjbwNF73dAXsg",1,2,2,2,23,"francis","non-diagnostic","ND1","bad",32,1,7,2,1.75,-1.24182793152936
"R_31GDqXSoKl0FsPr",2,3,4,3,20,"francis","non-diagnostic","ND1","bad",NA,NA,NA,5,3,-0.977883187683618
