StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consentQ,PID,age,gender,gender_4_TEXT,S_ND1_R_1,S_ND1_R_2,S_ND1_R_3,S_ND1_R_4,S_ND1_M_1,R_ND2_R_1,R_ND2_R_2,R_ND2_R_3,R_ND2_R_4,R_ND2_M_1,F_M_R_1,F_M_R_2,F_M_R_3,F_M_R_4,F_M_M_1,A_M_R_1,A_M_R_2,A_M_R_3,A_M_R_4,A_M_M_1,attn_chk_1Q,attn_chk_2_Q,S_ND2_R_1,S_ND2_R_2,S_ND2_R_3,S_ND2_R_4,S_ND2_M_1,R_M_R_1,R_M_R_2,R_M_R_3,R_M_R_4,R_M_M_1,F_ND1_R_1,F_ND1_R_2,F_ND1_R_3,F_ND1_R_4,F_ND1_M_1,A_ND2_R_1,A_ND2_R_2,A_ND2_R_3,A_ND2_R_4,A_ND2_M_1,S_M_R_1,S_M_R_2,S_M_R_3,S_M_R_4,S_M_M_1,R_ND1_R_1,R_ND1_R_2,R_ND1_R_3,R_ND1_R_4,R_ND1_M_1,F_ND2_R_1,F_ND2_R_2,F_ND2_R_3,F_ND2_R_4,F_ND2_M_1,A_ND1_R_1,A_ND1_R_2,A_ND1_R_3,A_ND1_R_4,A_ND1_M_1,previous_version,Sample
2022-03-21 09:11:58,2022-03-21 09:53:00,0,,100,2461,1,2022-03-21 09:53:01,R_22mhD0Kz9k9D4zC,,,,,,,anonymous,EN,1,,36,2,,6,5,6,6,86,,,,,,6,6,6,4,71,,,,,,7,5,,,,,,6,6,6,6,88,,,,,,5,6,6,7,81,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-21 09:53:45,2022-03-21 09:57:21,0,,100,216,1,2022-03-21 09:57:21,R_1mLt3ctnz9AAV0b,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,7,7,5,6,95,7,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,2,student
2022-03-21 10:08:34,2022-03-21 10:12:08,0,,100,213,1,2022-03-21 10:12:08,R_1obdsMpCRrgVWto,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,7,7,7,7,100,2,student
2022-03-14 10:13:46,2022-03-14 10:14:44,0,,88,58,0,2022-03-21 10:14:45,R_2fqA9b12kdq5Ye3,,,,,,,anonymous,EN,1,,24,2,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 10:11:03,2022-03-21 10:16:48,0,,100,345,1,2022-03-21 10:16:48,R_SUGbwKZHsA0q2WJ,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,6,5,6,7,96,7,2,5,6,4,6,87,7,6,5,6,97,5,5,5,4,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 10:17:11,2022-03-21 10:24:32,0,,100,440,1,2022-03-21 10:24:32,R_1TTeoFWAOGfScQF,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,,,,,,6,7,4,6,100,7,5,,,,,,,,,,,,,,,,,,,,,6,7,5,4,100,7,7,5,6,100,7,7,4,4,100,,,,,,3,student
2022-03-14 10:26:24,2022-03-14 10:27:18,0,,83,54,0,2022-03-21 10:27:21,R_2TsIMxYvQhtQRPL,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 10:44:10,2022-03-21 10:46:46,0,,100,156,1,2022-03-21 10:46:47,R_3h9r1B6aZYOjMIs,,,,,,,anonymous,EN,1,,44,2,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,6,5,7,7,83,,,,,,,,,,,7,7,6,6,100,,,,,,7,7,7,6,100,7,7,7,7,100,1,student
2022-03-21 10:56:47,2022-03-21 11:01:32,0,,100,284,1,2022-03-21 11:01:33,R_3KJgNl5Lb4bP8SH,,,,,,,anonymous,EN,1,,18,2,,,,,,,,,,,,,,,,,6,6,6,6,90,7,5,6,6,6,6,75,6,6,6,6,60,6,6,6,5,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 11:07:45,2022-03-14 11:08:20,0,,83,34,0,2022-03-21 11:08:29,R_2rPB08LxNL2NqOG,,,,,,,anonymous,EN,1,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 11:13:52,2022-03-14 11:14:40,0,,87,48,0,2022-03-21 11:14:46,R_1nZqNbiaNFK6EKv,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 11:15:53,2022-03-21 11:18:21,0,,100,147,1,2022-03-21 11:18:21,R_2TOfksei0DdwXsv,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,7,6,6,7,89,5,2,7,7,4,7,91,7,7,7,7,100,6,5,6,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 11:14:53,2022-03-21 11:22:12,0,,100,439,1,2022-03-21 11:22:12,R_300oggzYqGGQKdG,,,,,,,anonymous,EN,1,,21,5,,,,,,,,,,,,2,3,3,1,40,,,,,,7,2,,,,,,,,,,,,,,,,4,3,5,6,29,2,1,1,2,0,3,3,5,3,50,,,,,,,,,,,2,student
2022-03-14 07:12:34,2022-03-14 11:28:55,0,,85,15380,0,2022-03-21 11:28:55,R_2ctQXcy1k4CY9HN,,,,,,,anonymous,EN,1,,41,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 06:07:11,2022-03-14 12:02:43,0,,96,21331,0,2022-03-21 12:02:45,R_1g5OEHM2T3g9o6h,,,,,,,anonymous,EN,1,,46,1,,5,6,4,5,91,5,6,4,4,90,5,6,4,5,90,5,6,4,6,91,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 12:06:06,2022-03-21 12:10:54,0,,100,287,1,2022-03-21 12:10:55,R_2CKtslDSitNqOcR,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,,,,,,6,6,6,6,90,7,2,,,,,,,,,,,,,,,,,,,,,6,6,6,6,90,6,6,6,6,90,6,6,6,6,90,,,,,,2,student
2022-03-21 12:08:30,2022-03-21 12:11:56,0,,100,206,1,2022-03-21 12:11:56,R_3qkunv0pnJ2tmi6,,,,,,,anonymous,EN,1,,22,1,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-14 12:01:50,2022-03-14 12:17:07,0,,95,917,0,2022-03-21 12:17:08,R_3EzFKv4w01zVVBd,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,5,6,6,6,79,,,,,,,,,,,6,5,5,6,76,,,,,,5,4,5,5,61,,,,,,,student
2022-03-21 12:21:38,2022-03-21 12:25:02,0,,100,203,1,2022-03-21 12:25:02,R_2s70hBqMMfn713F,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,7,7,7,7,95,,,,,,,,,,,,,,,,,,,,,6,7,7,6,85,7,7,6,7,85,3,student
2022-03-21 12:29:36,2022-03-21 12:33:09,0,,100,212,1,2022-03-21 12:33:09,R_W0CxQdW7Ky3cXF7,,,,,,,anonymous,EN,1,,21,2,,6,6,6,5,85,,,,,,6,7,7,4,100,,,,,,7,2,,,,,,7,7,6,7,90,,,,,,7,7,6,7,100,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 12:41:41,2022-03-21 12:45:48,0,,100,246,1,2022-03-21 12:45:48,R_1H1RgmsRQQb0Uxt,,,,,,,anonymous,EN,1,,35,2,,6,7,6,7,93,4,4,5,6,73,6,7,5,2,43,7,6,7,7,94,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 12:52:43,2022-03-14 12:54:04,0,,83,80,0,2022-03-21 12:54:09,R_1P7fIuNeAcVEuXN,,,,,,,anonymous,EN,1,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 12:57:34,2022-03-14 13:04:33,0,,87,419,0,2022-03-21 13:04:36,R_u9vI5NOuieJnO7v,,,,,,,anonymous,EN,1,,43,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 13:07:49,2022-03-21 13:11:35,0,,100,226,1,2022-03-21 13:11:35,R_3nMXVozGcUGMNd4,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,7,7,7,7,87,,,,,,,,,,,7,7,7,7,86,,,,,,,,,,,7,7,4,5,87,3,student
2022-03-21 13:22:14,2022-03-21 13:24:49,0,,100,155,1,2022-03-21 13:24:51,R_2R3MCWNZimonl3W,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,7,7,7,7,100,2,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,2,student
2022-03-14 13:30:45,2022-03-14 13:35:16,0,,88,271,0,2022-03-21 13:35:17,R_1fiTUo5vcO8Mbjg,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,6,5,4,3,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 14:01:42,2022-03-14 14:02:49,0,,3,67,0,2022-03-21 14:02:57,R_uytfvWjfeMilwqJ,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 14:14:09,2022-03-14 14:14:45,0,,83,35,0,2022-03-21 14:14:47,R_3Hna4gJsbB7Tk7Y,,,,,,,anonymous,EN,1,,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 14:20:57,2022-03-14 14:21:59,0,,83,62,0,2022-03-21 14:22:00,R_t01R7s2GwhViAZX,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-14 14:47:27,2022-03-14 14:47:50,0,,83,22,0,2022-03-21 14:47:55,R_3ITa6R3DR6NyIQg,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 14:55:57,2022-03-21 15:00:10,0,,100,253,1,2022-03-21 15:00:11,R_3F2wZE4I9CwiMhe,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,7,7,7,100,,,,,,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,7,7,7,7,100,2,student
2022-03-21 15:06:40,2022-03-21 15:10:27,0,,100,226,1,2022-03-21 15:10:27,R_27WLFb65J7u7Zjx,,,,,,,anonymous,EN,1,,32,2,,,,,,,,,,,,7,7,7,7,90,,,,,,7,5,,,,,,,,,,,,,,,,7,7,7,7,90,7,7,7,7,90,7,7,7,7,90,,,,,,,,,,,2,student
2022-03-14 14:57:57,2022-03-14 15:11:23,0,,99,806,0,2022-03-21 15:11:27,R_2VwPrBpFcf3DMJq,,,,,,,anonymous,EN,1,,32,1,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-21 15:17:27,2022-03-21 15:21:46,0,,100,258,1,2022-03-21 15:21:46,R_2QAhGJ14eIVU14o,,,,,,,anonymous,EN,1,,21,1,,7,7,7,5,77,,,,,,6,6,6,5,72,,,,,,1,5,,,,,,7,7,4,7,100,,,,,,6,6,4,7,90,,,,,,,,,,,,,,,,,,,,,3,student
2022-03-14 15:31:06,2022-03-14 15:33:54,0,,88,168,0,2022-03-21 15:33:56,R_1HnOixgcAakXYgd,,,,,,,anonymous,EN,1,,19,2,,6,6,6,6,90,,,,,,6,6,6,6,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-21 15:49:30,2022-03-21 15:55:19,0,,100,349,1,2022-03-21 15:55:19,R_2DYtkjUIPZMEsif,,,,,,,anonymous,EN,1,,44,2,,,,,,,,,,,,,,,,,6,6,4,6,90,7,5,,,,,,,,,,,,,,,,,,,,,5,5,4,5,90,5,6,5,7,90,5,5,4,4,91,,,,,,1,student
2022-03-21 16:02:26,2022-03-21 16:05:31,0,,100,184,1,2022-03-21 16:05:31,R_27IQSpMEsg4kHoj,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,7,7,5,7,90,7,5,6,7,7,7,90,6,7,6,6,90,6,7,6,6,90,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-21 16:31:59,2022-03-21 16:35:31,0,,100,211,1,2022-03-21 16:35:31,R_3qZNULov5BNcPjG,,,,,,,anonymous,EN,1,,28,2,,,,,,,,,,,,7,7,7,7,82,,,,,,2,2,,,,,,,,,,,,,,,,7,7,7,7,92,7,7,7,7,93,7,7,7,7,91,,,,,,,,,,,2,student
2022-03-21 16:45:42,2022-03-21 16:53:19,0,,100,456,1,2022-03-21 16:53:19,R_3p3C8UJZR0yDLl7,,,,,,,anonymous,EN,1,,21,2,,6,6,7,6,90,,,,,,6,6,7,6,90,,,,,,7,5,,,,,,6,7,6,7,85,,,,,,6,7,6,7,95,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-21 17:13:13,2022-03-21 17:16:40,0,,100,207,1,2022-03-21 17:16:40,R_4HplFFZqyfgBjrz,,,,,,,anonymous,EN,1,,45,2,,,,,,,,,,,,,,,,,7,7,7,7,87,7,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,98,7,7,7,7,100,,,,,,1,student
2022-03-15 01:41:22,2022-03-15 01:45:24,0,,90,241,0,2022-03-22 01:45:27,R_OcV7Tc4NkChNc41,,,,,,,anonymous,EN,1,,37,2,,6,6,6,6,91,,,,,,,,,,,7,7,6,7,95,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-15 02:20:39,2022-03-15 02:25:41,0,,99,301,0,2022-03-22 02:25:46,R_3kAm9Cfpsttps9s,,,,,,,anonymous,EN,1,,48,2,,7,7,7,7,98,,,,,,5,6,4,4,62,,,,,,5,2,,,,,,7,7,7,7,93,,,,,,7,6,7,7,92,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-22 02:25:29,2022-03-22 02:29:47,0,,100,257,1,2022-03-22 02:29:47,R_2EzqlcDVSv5ghvu,,,,,,,anonymous,EN,1,,61,2,,,,,,,,,,,,,,,,,7,7,5,7,90,1,5,7,7,7,7,99,7,7,7,7,99,7,7,7,7,99,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-15 02:37:05,2022-03-15 02:43:42,0,,99,397,0,2022-03-22 02:43:45,R_3r2v31NtDPilRTA,,,,,,,anonymous,EN,1,,26,2,,,,,,,,,,,,,,,,,7,7,7,7,100,5,5,7,7,7,7,80,7,7,7,7,100,7,7,7,7,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:25:20,2022-03-22 03:28:34,0,,100,194,1,2022-03-22 03:28:36,R_23U1x70NRuU1GrG,,,,,,,anonymous,EN,1,,42,2,,6,6,2,2,76,6,6,2,2,76,6,6,2,2,77,7,7,2,2,95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:37:10,2022-03-22 03:37:35,0,,100,24,1,2022-03-22 03:37:35,R_1FxmuDo3vkJznNX,,,,,,,anonymous,EN,2,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student
2022-03-22 03:37:02,2022-03-22 03:40:02,0,,100,179,1,2022-03-22 03:40:02,R_a9p5BDxhhrNqxhL,,,,,,,anonymous,EN,1,,22,2,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:37:19,2022-03-22 03:40:09,0,,100,169,1,2022-03-22 03:40:09,R_3EJWt94qIeE71Ek,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,7,7,91,7,5,7,7,6,7,89,7,7,7,7,90,7,7,7,7,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:37:16,2022-03-22 03:40:29,0,,100,192,1,2022-03-22 03:40:29,R_2fkflmOvLVOAvUj,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,7,7,93,2,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,87,6,7,6,7,83,6,5,6,5,66,,,,,,3,student
2022-03-22 03:37:08,2022-03-22 03:40:37,0,,100,208,1,2022-03-22 03:40:37,R_BDIQs6AgPR2PTgd,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,7,7,7,7,90,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,90,7,7,7,7,91,,,,,,,,,,,2,student
2022-03-22 03:37:30,2022-03-22 03:42:23,0,,100,292,1,2022-03-22 03:42:23,R_1g0hXHBjHHAeQjB,,,,,,,anonymous,EN,1,,37,1,,7,7,5,7,97,,,,,,7,7,5,6,90,,,,,,5,2,,,,,,7,7,6,7,96,,,,,,7,7,5,7,96,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:37:06,2022-03-22 03:42:32,0,,100,326,1,2022-03-22 03:42:33,R_2CDsYuEk4SWi1L5,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,6,6,5,6,79,,,,,,5,2,,,,,,,,,,,,,,,,6,7,6,7,96,7,6,6,6,96,6,6,7,6,93,,,,,,,,,,,2,student
2022-03-22 03:40:33,2022-03-22 03:43:42,0,,100,188,1,2022-03-22 03:43:42,R_2wshyqVg2kHqBKQ,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,7,7,7,7,90,6,7,5,6,81,2,student
2022-03-22 03:40:29,2022-03-22 03:43:46,0,,100,196,1,2022-03-22 03:43:47,R_3rGnb8ivMdwLjOc,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,7,7,7,7,100,2,2,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,2,student
2022-03-22 03:40:01,2022-03-22 03:45:09,0,,100,307,1,2022-03-22 03:45:09,R_PTorQhkOgxDdlWF,,,,,,,anonymous,EN,1,,19,2,,,,,,,,,,,,,,,,,7,7,7,7,100,2,5,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:38:51,2022-03-22 03:45:56,0,,100,424,1,2022-03-22 03:45:56,R_3Jr2td7FhbktE28,,,,,,,anonymous,EN,1,,19,1,,,,,,,,,,,,5,5,5,5,76,,,,,,7,5,,,,,,,,,,,,,,,,6,6,6,6,91,6,6,4,6,80,5,6,4,4,82,,,,,,,,,,,2,student
2022-03-22 03:46:20,2022-03-22 03:50:59,0,,100,278,1,2022-03-22 03:50:59,R_x5GmKUn8mjuTeVz,,,,,,,anonymous,EN,1,,22,1,,,,,,,,,,,,,,,,,6,7,6,7,95,7,2,,,,,,,,,,,,,,,,,,,,,7,7,6,6,92,7,7,6,7,94,6,7,7,6,95,,,,,,2,student
2022-03-22 03:48:46,2022-03-22 03:52:44,0,,100,238,1,2022-03-22 03:52:45,R_3dRInx1BnHpJ0J7,,,,,,,anonymous,EN,1,,18,2,,7,7,7,6,86,6,6,6,7,92,6,6,6,6,81,7,7,7,7,95,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 03:52:09,2022-03-22 03:56:38,0,,100,268,1,2022-03-22 03:56:39,R_22ERSDeZWmYZ8eM,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,7,7,7,7,81,,,,,,7,5,,,,,,,,,,,,,,,,7,7,7,7,91,7,6,7,7,91,7,7,7,7,96,,,,,,,,,,,2,student
2022-03-22 03:36:59,2022-03-22 04:03:39,0,,100,1599,1,2022-03-22 04:03:39,R_1kFaAzXuZxIAU9v,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,6,7,6,7,100,5,2,,,,,,,,,,,,,,,,,,,,,6,6,5,5,94,5,6,5,7,100,7,7,6,6,90,,,,,,3,student
2022-03-22 04:02:53,2022-03-22 04:06:21,0,,100,208,1,2022-03-22 04:06:22,R_3HOMoFzi8TehjfQ,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,7,7,7,7,92,,,,,,7,2,,,,,,,,,,,,,,,,7,7,7,7,100,6,6,5,5,70,7,7,7,7,80,,,,,,,,,,,2,student
2022-03-22 04:01:50,2022-03-22 04:08:32,0,,100,401,1,2022-03-22 04:08:32,R_1DPa6tx9hjd2wuh,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,7,6,7,6,99,3,2,7,6,7,6,99,7,6,5,5,96,7,7,7,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:08:43,2022-03-22 04:11:24,0,,100,160,1,2022-03-22 04:11:24,R_2OOOKan4H2CGwsS,,,,,,,anonymous,EN,1,,20,2,,,,,,,,,,,,,,,,,6,6,6,7,95,2,5,,,,,,,,,,,,,,,,,,,,,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,2,student
2022-03-22 04:06:38,2022-03-22 04:12:03,0,,100,325,1,2022-03-22 04:12:03,R_2Ysa52R6MKsUIA3,,,,,,,anonymous,EN,1,,19,2,,7,7,7,7,100,,,,,,7,7,5,5,100,,,,,,7,5,,,,,,5,5,4,6,87,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:12:05,2022-03-22 04:16:02,0,,100,236,1,2022-03-22 04:16:02,R_XYcjZe6VEGlzkM9,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,6,6,5,5,75,,,,,,7,2,,,,,,,,,,,,,,,,6,6,5,6,75,6,5,6,6,75,6,5,6,6,75,,,,,,,,,,,3,student
2022-03-22 04:17:34,2022-03-22 04:22:58,0,,100,324,1,2022-03-22 04:22:58,R_Z2WEZUThdz7Q9xv,,,,,,,anonymous,EN,1,,21,1,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,6,6,7,7,92,,,,,,7,7,7,7,90,7,7,7,7,88,2,student
2022-03-22 03:43:48,2022-03-22 04:26:52,0,,100,2583,1,2022-03-22 04:26:52,R_2SidANRZ2HZGxJF,,,,,,,anonymous,EN,1,,19,1,,5,7,5,7,76,,,,,,5,6,5,5,80,,,,,,7,2,,,,,,7,7,7,7,79,,,,,,7,7,7,7,86,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:23:32,2022-03-22 04:27:53,0,,100,261,1,2022-03-22 04:27:53,R_2tszd3x7Pa3WV1o,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,7,7,96,7,5,7,7,7,7,95,6,6,6,6,94,6,6,6,6,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:31:44,2022-03-22 04:35:35,0,,100,231,1,2022-03-22 04:35:35,R_2zT88cb5aDX01oM,,,,,,,anonymous,EN,1,,21,2,,,,,,,,,,,,,,,,,7,7,7,7,100,7,5,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,1,student
2022-03-22 04:33:40,2022-03-22 04:36:31,0,,100,170,1,2022-03-22 04:36:32,R_10IMPU83y773OT8,,,,,,,anonymous,EN,1,,20,2,,7,7,7,7,100,,,,,,6,6,6,6,90,,,,,,5,2,,,,,,7,7,7,7,100,,,,,,7,7,7,7,100,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:32:49,2022-03-22 04:36:58,0,,100,249,1,2022-03-22 04:36:58,R_2X1bd4ZkLL0K3KI,,,,,,,anonymous,EN,1,,22,5,,,,,,,,,,,,,,,,,7,7,6,7,92,7,5,,,,,,,,,,,,,,,,,,,,,6,6,6,6,80,6,6,6,6,82,5,5,5,4,61,,,,,,2,student
2022-03-22 04:47:57,2022-03-22 04:53:31,0,,100,333,1,2022-03-22 04:53:31,R_3O63fxV3Vho29Cy,,,,,,,anonymous,EN,1,,19,2,,7,7,7,7,90,7,7,7,7,90,7,7,7,7,90,7,7,7,7,90,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:55:35,2022-03-22 04:58:47,0,,100,191,1,2022-03-22 04:58:48,R_dmvayWsCRtxlk0p,,,,,,,anonymous,EN,1,,22,2,,7,7,7,7,91,,,,,,7,7,7,7,97,,,,,,7,2,,,,,,7,7,7,7,97,,,,,,7,7,7,7,97,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 04:54:38,2022-03-22 04:59:45,0,,100,307,1,2022-03-22 04:59:45,R_Q9AIJcS2wIEyWU9,,,,,,,anonymous,EN,1,,20,1,,7,7,7,7,97,6,6,7,7,86,6,6,7,6,91,7,7,7,7,95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 05:07:54,2022-03-22 05:13:50,0,,100,356,1,2022-03-22 05:13:50,R_2vbNPTLb6KmljwX,,,,,,,anonymous,EN,1,,22,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,7,7,7,7,86,,,,,,,,,,,7,7,7,7,86,,,,,,6,6,6,6,69,7,7,7,7,96,2,student
2022-03-22 05:20:44,2022-03-22 05:24:27,0,,100,223,1,2022-03-22 05:24:27,R_5ztacgQZvhCWCtz,,,,,,,anonymous,EN,1,,23,2,,,,,,,,,,,,,,,,,7,7,7,7,92,2,5,7,7,7,7,94,7,7,7,7,95,7,6,7,6,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
2022-03-22 05:23:09,2022-03-22 05:30:02,0,,100,412,1,2022-03-22 05:30:02,R_1dy6TVuVbiayDkX,,,,,,,anonymous,EN,1,,25,2,,6,6,6,6,86,6,7,6,7,86,7,7,7,6,86,7,7,7,7,86,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,student
