"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot","att1_fail","att2_fail","att_fail"
"R_1Kpu4N76ELSUNeO",1,1,4,1,14,"francis","non-diagnostic","ND1","bad",70,2,7,2,1.75,-1.37242824070238,FALSE,FALSE,FALSE
"R_2vivJjSSmROuT05",3,3,3,3,25,"francis","non-diagnostic","ND1","bad",44,2,7,5,3,-0.879124418913404,FALSE,FALSE,FALSE
"R_1r6OCOkEDIxw1io",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",40,1,1,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_pKo9NcPnkCBGWsh",2,3,4,4,47,"francis","non-diagnostic","ND1","bad",42,1,7,2,3.25,-0.454261017697794,FALSE,FALSE,FALSE
"R_3RxE6RCr7zj8Hht",4,4,5,5,68,"francis","non-diagnostic","ND1","bad",29,1,3,5,4.5,0.203791610585031,TRUE,FALSE,FALSE
"R_wLBKPyM0C31qMmd",2,1,1,2,63,"francis","non-diagnostic","ND1","bad",38,1,7,5,1.5,-0.62757511581169,FALSE,FALSE,FALSE
"R_3lXOKCl8FoREjzK",2,1,2,1,60,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-0.676999757759843,FALSE,FALSE,FALSE
"R_3PsK3tQHxGlwaNY",2,1,1,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.5,-0.742899280357382,FALSE,FALSE,FALSE
"R_1mk0AjvAToB0sto",2,2,2,2,56,"francis","non-diagnostic","ND1","bad",37,1,7,2,2,-0.618067226499082,FALSE,FALSE,FALSE
"R_3PvIFGef6MagUbC",1,1,2,2,56,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.5,-0.742899280357382,FALSE,FALSE,FALSE
"R_1Nk0xlDc9XlrcmK",4,3,4,3,41,"francis","non-diagnostic","ND1","bad",38,2,7,5,3.5,-0.490694274664951,FALSE,FALSE,FALSE
"R_2riw8Ri41Pva1zZ",2,2,2,2,12,"francis","non-diagnostic","ND1","bad",36,1,7,2,2,-1.342961975072,FALSE,FALSE,FALSE
"R_24CsZvQLFSrUeuO",3,2,2,1,13,"francis","non-diagnostic","ND1","bad",26,1,7,2,2,-1.32648709442262,FALSE,FALSE,FALSE
"R_2BfwtGXSbvBa3A3",2,2,2,3,9,"francis","non-diagnostic","ND1","bad",35,1,7,5,2.25,-1.32997059009101,FALSE,FALSE,FALSE
"R_2BtyD0Owumkm7AU",1,1,2,2,9,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.5,-1.51721867087846,FALSE,FALSE,FALSE
"R_V4sIgEQYt2prASB",2,3,2,3,16,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.5,-1.15223039861616,FALSE,FALSE,FALSE
"R_PRIGea6KK5csK09",2,1,2,2,7,"francis","non-diagnostic","ND1","bad",35,1,7,2,1.75,-1.48775240524808,FALSE,FALSE,FALSE
"R_3lXOtDQb1q4TmsI",3,2,2,3,8,"francis","non-diagnostic","ND1","bad",33,1,7,2,2.5,-1.28402944381124,FALSE,FALSE,FALSE
"R_2zAZH2D3drOjUg7",1,2,1,3,12,"francis","non-diagnostic","ND1","bad",38,1,7,2,1.75,-1.40537800200115,FALSE,FALSE,FALSE
"R_Rl94cFKcZeHdXnX",1,3,1,2,10,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-1.43832776329992,FALSE,FALSE,FALSE
"R_1rCHQ6teVFXqmq3",3,2,3,2,16,"francis","non-diagnostic","ND1","bad",34,1,7,2,2.5,-1.15223039861616,FALSE,FALSE,FALSE
"R_BJOF2mNgfMiR25b",1,2,2,1,6,"francis","non-diagnostic","ND1","bad",35,1,7,5,1.5,-1.56664331282661,FALSE,FALSE,FALSE
"R_1jljj4YCpLLO4pr",2,1,2,2,5,"francis","non-diagnostic","ND1","bad",34,1,7,2,1.75,-1.52070216654684,FALSE,FALSE,FALSE
"R_1nOD1KFDpiJgjnG",1,1,2,2,11,"francis","non-diagnostic","ND1","bad",37,1,7,5,1.5,-1.48426890957969,FALSE,FALSE,FALSE
"R_8B5iyI4LjPaXcUp",2,3,2,2,20,"francis","non-diagnostic","ND1","bad",32,1,7,2,2.25,-1.14874690294778,FALSE,FALSE,FALSE
"R_1jP4alNQpIXt6UI",2,1,3,2,11,"francis","non-diagnostic","ND1","bad",33,1,7,2,2,-1.35943685572139,FALSE,FALSE,FALSE
"R_1EXyeRMlS6eQ9CG",1,2,1,1,16,"francis","non-diagnostic","ND1","bad",34,2,7,2,1.25,-1.46431053326191,FALSE,FALSE,FALSE
"R_UDv4NhOFEgwa3hD",3,1,2,1,92,"francis","non-diagnostic","ND1","bad",36,1,7,2,1.75,-0.0873875500503875,FALSE,FALSE,FALSE
"R_1eOVs5c06sBoMtn",3,1,2,2,13,"francis","non-diagnostic","ND1","bad",34,1,7,2,2,-1.32648709442262,FALSE,FALSE,FALSE
"R_XFFdRNxPXygbCy5",2,2,4,3,26,"francis","non-diagnostic","ND1","bad",32,2,6,2,2.75,-0.925065565193169,TRUE,FALSE,FALSE
"R_2xxBDarzRFSSTkv",2,2,1,2,11,"francis","non-diagnostic","ND1","bad",36,1,7,5,1.75,-1.42185288265054,FALSE,FALSE,FALSE
"R_yvFwW6RSxkTiD9n",2,1,3,2,10,"francis","non-diagnostic","ND1","bad",35,1,7,5,2,-1.37591173637077,FALSE,FALSE,FALSE
"R_5ulKnXGdO1vNxfj",4,4,4,2,50,"francis","non-diagnostic","ND1","bad",43,2,7,2,3.5,-0.34242034882049,FALSE,FALSE,FALSE
"R_3s6u7A9HUGFY8y0",2,2,3,3,29,"francis","non-diagnostic","ND1","bad",48,2,7,5,2.5,-0.938056950174165,FALSE,FALSE,FALSE
"R_2PzEIPmYomWpUBs",3,3,3,3,14,"francis","non-diagnostic","ND1","bad",53,2,3,2,3,-1.06034810605663,TRUE,FALSE,FALSE
"R_2wpHHr5q88SMYow",3,3,4,3,40,"francis","non-diagnostic","ND1","bad",28,2,7,2,3.25,-0.569585182243486,FALSE,FALSE,FALSE
"R_3374ZFcggXl4aA7",3,4,4,4,50,"francis","non-diagnostic","ND1","bad",57,2,7,2,3.75,-0.28000432189134,FALSE,FALSE,FALSE
"R_3suzWAumkB1KSp3",1,1,3,1,21,"francis","non-diagnostic","ND1","bad",19,2,7,5,1.5,-1.31952010308584,FALSE,FALSE,FALSE
"R_1GZjbwNF73dAXsg",1,2,2,2,23,"francis","non-diagnostic","ND1","bad",32,1,7,2,1.75,-1.22415431485792,FALSE,FALSE,FALSE
"R_31GDqXSoKl0FsPr",2,3,4,3,20,"francis","non-diagnostic","ND1","bad",NA,NA,NA,5,3,-0.961498822160327,NA,FALSE,FALSE
"R_1f3Er0wKRZqTMnn",2,3,2,3,27,"francis","non-diagnostic","ND1","bad",20,2,7,2,2.5,-0.971006711472934,FALSE,FALSE,FALSE
"R_3qqYkysJBU4ur49",3,3,4,3,35,"francis","non-diagnostic","ND1","bad",37,2,7,5,3.25,-0.651959585490408,FALSE,FALSE,FALSE
"R_4NhYgT6iWvTJ7Il",2,2,2,2,11,"francis","non-diagnostic","ND1","bad",18,2,5,2,2,-1.35943685572139,TRUE,FALSE,FALSE
"R_2RV284vGoLSqNgF",2,1,4,2,20,"francis","non-diagnostic","ND1","bad",18,2,7,2,2.25,-1.14874690294778,FALSE,FALSE,FALSE
"R_1CpQ56YKyluLBEH",4,4,4,3,28,"francis","non-diagnostic","ND1","bad",19,1,7,2,3.75,-0.642451696177801,FALSE,FALSE,FALSE
"R_12JWjknKHcn6lhV",1,1,3,2,5,"francis","non-diagnostic","ND1","bad",19,3,7,5,1.75,-1.52070216654684,FALSE,FALSE,FALSE
"R_2AHIH2CF7OIEa62",3,4,4,3,50,"francis","non-diagnostic","ND1","bad",18,2,7,2,3.5,-0.34242034882049,FALSE,FALSE,FALSE
"R_1JWWkvqGt1pFot6",2,2,2,2,25,"francis","non-diagnostic","ND1","bad",19,2,7,5,2,-1.12878852663,FALSE,FALSE,FALSE
"R_brRvGQ9JLPxQtvX",2,2,2,2,10,"francis","non-diagnostic","ND1","bad",19,2,7,2,2,-1.37591173637077,FALSE,FALSE,FALSE
"R_1NwypaqfaMCMptn",1,1,4,4,28,"francis","non-diagnostic","ND1","bad",18,1,7,5,2.5,-0.95453183082355,FALSE,FALSE,FALSE
"R_2aspv7ZTFTpP76l",2,1,2,1,7,"francis","non-diagnostic","ND1","bad",18,2,7,2,1.5,-1.55016843217723,FALSE,FALSE,FALSE
"R_AcFzRGyQgPryg8h",2,2,3,2,30,"francis","non-diagnostic","ND1","bad",18,2,5,5,2.25,-0.983998096453931,TRUE,FALSE,FALSE
"R_3lDkw2H1xFcdUP9",1,1,4,1,20,"francis","non-diagnostic","ND1","bad",19,1,2,5,1.75,-1.27357895680608,TRUE,FALSE,FALSE
"R_0dlz9G5MHm3ta4p",2,2,3,2,21,"francis","non-diagnostic","ND1","bad",18,2,7,2,2.25,-1.13227202229839,FALSE,FALSE,FALSE
"R_20OmOduxEJT8oGr",1,1,3,1,0,"francis","non-diagnostic","ND1","bad",19,5,7,2,1.5,-1.66549259672292,FALSE,FALSE,FALSE
"R_2D5eo99nxClz5uM",2,3,2,2,16,"francis","non-diagnostic","ND1","bad",18,2,7,2,2.25,-1.21464642554531,FALSE,FALSE,FALSE
"R_3m9IK4XAyZSeDCU",3,4,4,3,35,"francis","non-diagnostic","ND1","bad",20,2,7,5,3.5,-0.589543558561259,FALSE,FALSE,FALSE
"R_1FJlXVpmm3QiH9h",2,3,4,3,20,"francis","non-diagnostic","ND1","bad",18,2,6,2,3,-0.961498822160327,TRUE,FALSE,FALSE
"R_BJM0wgb8j9uenxn",3,3,4,3,40,"francis","non-diagnostic","ND1","bad",19,1,7,2,3.25,-0.569585182243486,FALSE,FALSE,FALSE
"R_CmOJIfqC8ngo8ZX",2,2,3,4,61,"francis","non-diagnostic","ND1","bad",19,2,7,2,2.75,-0.34844474246471,FALSE,FALSE,FALSE
"R_3Jen0Yghiq73QbF",2,2,2,2,10,"francis","non-diagnostic","ND1","bad",19,2,7,5,2,-1.37591173637077,FALSE,FALSE,FALSE
"R_2uUJtLT0D1Ffjp4",2,1,3,2,14,"francis","non-diagnostic","ND1","bad",18,2,7,2,2,-1.31001221377323,FALSE,FALSE,FALSE
"R_1Ea3MGN4UCOb1r4",3,4,4,2,31,"francis","non-diagnostic","ND1","bad",18,2,7,5,3.25,-0.717859108087947,FALSE,FALSE,FALSE
"R_vqaYJFAjDhQZ8c1",2,3,3,1,10,"francis","non-diagnostic","ND1","bad",18,2,5,2,2.25,-1.31349570944162,TRUE,FALSE,FALSE
"R_2QDpxUrv3uN3mOX",1,2,2,1,18,"francis","non-diagnostic","ND1","bad",18,2,7,5,1.5,-1.368944745034,FALSE,FALSE,FALSE
"R_2SujjejkIJUfmd7",1,1,1,1,0,"francis","non-diagnostic","ND1","bad",19,2,1,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_2Eu8bIu7OGXOrXh",3,2,3,2,30,"francis","non-diagnostic","ND2","bad",18,2,5,2,2.5,-0.921582069524781,TRUE,FALSE,FALSE
"R_1pMfQyjjeAcz7qM",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,6,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_Q6pTOekCdKipaHn",1,1,1,2,4,"francis","non-diagnostic","ND2","bad",19,1,4,2,1.25,-1.66200910105453,TRUE,FALSE,FALSE
"R_QcXzAZfwJijg8vL",1,1,2,1,0,"francis","non-diagnostic","ND2","bad",18,2,2,2,1.25,-1.72790862365207,TRUE,FALSE,FALSE
"R_24Nq71EdvzB4dP0",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",18,1,7,2,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_1DMuPt5tsa6Z3EX",3,2,3,3,9,"francis","non-diagnostic","ND2","bad",20,2,7,5,2.75,-1.20513853623271,FALSE,FALSE,FALSE
"R_POui6uN5xhUvDA5",2,2,4,3,28,"francis","non-diagnostic","ND2","bad",18,1,7,5,2.75,-0.8921158038944,FALSE,FALSE,FALSE
"R_bfrPEHDOhKNU0YF",1,1,3,1,19,"francis","non-diagnostic","ND2","bad",18,3,7,2,1.5,-1.35246986438461,FALSE,FALSE,FALSE
"R_3exGAAT0V3f7n71",1,1,4,3,17,"francis","non-diagnostic","ND2","bad",20,2,5,5,2.25,-1.19817154489593,TRUE,FALSE,FALSE
"R_8d27RkxCw8YKmsh",1,2,3,3,32,"francis","non-diagnostic","ND2","bad",25,2,5,2,2.25,-0.951048335155162,TRUE,FALSE,FALSE
"R_31Sn3vCc8bc4IJY",2,3,4,4,6,"francis","non-diagnostic","ND2","bad",22,1,7,2,3.25,-1.12973112432256,FALSE,FALSE,FALSE
"R_R8ewbjbGhYEbHkl",2,4,2,2,40,"francis","non-diagnostic","ND2","bad",35,2,7,5,2.5,-0.756833263030935,FALSE,FALSE,FALSE
"R_4ONu92stbpKK1J7",3,4,4,3,35,"francis","non-diagnostic","ND2","bad",17,1,4,5,3.5,-0.589543558561259,TRUE,FALSE,FALSE
"R_3KBkHxT3C52iNqq",2,2,2,2,8,"francis","non-diagnostic","ND2","bad",26,5,7,5,2,-1.40886149766954,FALSE,FALSE,FALSE
"R_CleAgQKC1lRPQ9H",2,2,3,2,20,"francis","non-diagnostic","ND2","bad",19,2,2,5,2.25,-1.14874690294778,TRUE,FALSE,FALSE
"R_2nHTYZz23SYvkyJ",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",18,1,7,5,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_2WvapPd05LsAbjr",1,2,2,2,22,"francis","non-diagnostic","ND2","bad",19,2,7,2,1.75,-1.24062919550731,FALSE,FALSE,FALSE
"R_2s4q0neLG2ApqgD",1,2,3,2,12,"francis","non-diagnostic","ND2","bad",20,1,7,2,2,-1.342961975072,FALSE,FALSE,FALSE
"R_32RxK4UfFCGqx1S",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,7,2,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_2zOU6ncFdxQNv90",2,2,1,2,27,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.75,-1.15825479226038,FALSE,FALSE,FALSE
"R_1guM6o9XcR1P4LD",3,4,7,2,29,"francis","non-diagnostic","ND2","bad",19,2,7,2,4,-0.563560788599266,FALSE,FALSE,FALSE
"R_2PA9OgM1SQ8lV5s",2,2,1,1,25,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.5,-1.2536205804883,FALSE,FALSE,FALSE
"R_2tgu0JrOrGF2ha7",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,1,1,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_3qIKHiY69nzmZJm",1,1,4,1,18,"francis","non-diagnostic","ND2","bad",18,2,7,5,1.75,-1.30652871810485,FALSE,FALSE,FALSE
"R_Rf6VMLsqm5NuRjj",2,2,4,3,30,"francis","non-diagnostic","ND2","bad",21,2,7,2,2.75,-0.859166042595631,FALSE,FALSE,FALSE
"R_3G6DdLrLiDi8MPp",2,2,3,2,10,"francis","non-diagnostic","ND2","bad",18,3,7,5,2.25,-1.31349570944162,FALSE,FALSE,FALSE
"R_OdHRq2DjzG6zxE5",1,1,4,2,13,"francis","non-diagnostic","ND2","bad",47,1,7,2,2,-1.32648709442262,FALSE,FALSE,FALSE
"R_vJsD5LQohCse7iV",3,3,4,4,29,"francis","non-diagnostic","ND2","bad",19,2,7,2,3.5,-0.688392842457566,FALSE,FALSE,FALSE
"R_3G8KT8phWopY3vu",2,1,3,1,14,"francis","non-diagnostic","ND2","bad",19,2,7,5,1.75,-1.37242824070238,FALSE,FALSE,FALSE
"R_3ez68hc04VSAlHr",1,1,3,3,16,"francis","non-diagnostic","ND2","bad",19,2,1,5,2,-1.27706245247446,TRUE,FALSE,FALSE
"R_3HnVGH2uTRpiY8a",1,1,2,2,5,"francis","non-diagnostic","ND2","bad",17,1,1,5,1.5,-1.58311819347599,TRUE,FALSE,FALSE
"R_2CZJ5iPThlyFTCP",1,1,1,1,10,"francis","non-diagnostic","ND2","bad",19,2,7,5,1,-1.62557584408737,FALSE,FALSE,FALSE
"R_UWl2GyHNsvz2tSV",2,2,3,3,30,"francis","non-diagnostic","ND2","bad",18,2,7,2,2.5,-0.921582069524781,FALSE,FALSE,FALSE
"R_1nW20RSp1CBPV82",3,3,3,3,27,"francis","non-diagnostic","ND2","bad",19,2,7,2,3,-0.846174657614635,FALSE,FALSE,FALSE
"R_1jWl2mcAFw7Enqr",6,3,5,3,54,"francis","non-diagnostic","ND2","bad",21,2,1,2,4.25,-0.0892727454355023,TRUE,FALSE,FALSE
"R_33rRrvPEf3HkxOY",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",22,1,3,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_Pu19oMpCM7f6jCx",1,1,4,2,18,"francis","non-diagnostic","ND2","bad",22,2,6,2,2,-1.2441126911757,TRUE,FALSE,FALSE
"R_DVneMLIq8dkBUBP",1,1,1,2,18,"francis","non-diagnostic","ND2","bad",28,1,2,2,1.25,-1.43136077196314,TRUE,FALSE,FALSE
"R_1l3ilkKpqvA21Km",2,2,2,2,25,"francis","non-diagnostic","ND2","bad",21,1,7,2,2,-1.12878852663,FALSE,FALSE,FALSE
"R_1kMSS2T2ETIwNK0",1,1,4,3,21,"francis","non-diagnostic","ND2","bad",20,2,2,2,2.25,-1.13227202229839,TRUE,FALSE,FALSE
"R_29tcvMw75a5CMPm",3,2,3,2,16,"francis","non-diagnostic","ND2","bad",20,2,7,2,2.5,-1.15223039861616,FALSE,FALSE,FALSE
"R_1HiwQfn0El3pbnx",2,2,3,2,16,"francis","non-diagnostic","ND2","bad",22,1,7,5,2.25,-1.21464642554531,FALSE,FALSE,FALSE
"R_elZDjcKCVOxBmSJ",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",36,1,7,2,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_2coRlsb0guLO2Y3",2,2,3,3,30,"francis","non-diagnostic","ND2","bad",35,1,7,2,2.5,-0.921582069524781,FALSE,FALSE,FALSE
"R_6tg8tgJzbAbt4Vr",1,1,3,1,9,"francis","non-diagnostic","ND2","bad",23,2,5,5,1.5,-1.51721867087846,TRUE,FALSE,FALSE
"R_1hM8WKJDXCOH9Fr",3,2,3,3,20,"francis","non-diagnostic","ND2","bad",22,2,7,2,2.75,-1.02391484908948,FALSE,FALSE,FALSE
"R_22lycM9PfPbxAPb",2,2,1,3,20,"francis","non-diagnostic","ND2","bad",22,1,5,2,2,-1.21116292987693,TRUE,FALSE,FALSE
"R_2aOUxZMocCwF2XP",1,1,1,1,19,"francis","non-diagnostic","ND2","bad",19,2,1,2,1,-1.47730191824291,TRUE,FALSE,FALSE
"R_2WSk4YXcdFF8RCm",2,2,4,3,30,"francis","non-diagnostic","ND2","bad",26,2,7,5,2.75,-0.859166042595631,FALSE,FALSE,FALSE
"R_2S82U7qdsJxGgpI",2,3,3,2,36,"francis","non-diagnostic","ND2","bad",21,2,3,2,2.5,-0.822732785628474,TRUE,FALSE,FALSE
"R_2q9Qh2rAqKZSXNK",2,2,2,1,12,"francis","non-diagnostic","ND2","bad",21,1,7,2,1.75,-1.40537800200115,FALSE,FALSE,FALSE
"R_3Pz60eCOBbN4gm1",2,1,3,2,25,"francis","non-diagnostic","ND2","bad",33,1,2,2,2,-1.12878852663,TRUE,FALSE,FALSE
"R_3PiYahrMglTXHIp",1,2,2,1,20,"francis","non-diagnostic","ND2","bad",19,2,2,2,1.5,-1.33599498373523,TRUE,FALSE,FALSE
"R_1mREd2HeDKCB9P1",1,1,3,2,20,"francis","non-diagnostic","ND2","bad",22,2,7,2,1.75,-1.27357895680608,FALSE,FALSE,FALSE
"R_2q7AXtEk7iKq1i1",2,1,2,2,10,"francis","non-diagnostic","ND2","bad",30,2,7,2,1.75,-1.43832776329992,FALSE,FALSE,FALSE
"R_2v32RWZJpnG2RAT",1,1,1,1,12,"francis","non-diagnostic","ND2","bad",21,2,7,2,1,-1.5926260827886,FALSE,FALSE,FALSE
"R_wLd2uCHfQIz00lX",2,2,3,3,29,"francis","non-diagnostic","ND2","bad",20,2,7,5,2.5,-0.938056950174165,FALSE,FALSE,FALSE
"R_2zuVuG5wOE7HFbb",3,3,4,4,80,"francis","non-diagnostic","ND2","bad",59,2,2,2,3.5,0.151826070661047,TRUE,FALSE,FALSE
"R_2aJreDkB6IxSXwa",3,3,4,3,30,"francis","non-diagnostic","ND2","bad",22,1,7,5,3.25,-0.734333988737331,FALSE,FALSE,FALSE
"R_2tLOCcghGeNLSR8",1,1,4,3,18,"francis","non-diagnostic","ND2","bad",20,2,5,5,2.25,-1.18169666424655,TRUE,FALSE,FALSE
"R_1jHTr8ek0eS4aqT",3,3,2,2,38,"francis","non-diagnostic","ND2","bad",21,2,7,5,2.5,-0.789783024329704,FALSE,FALSE,FALSE
"R_2bZEbPSm6ZBQ6fr",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",23,1,7,5,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_2DZl2BAfbhv7Uta",4,4,2,2,50,"francis","non-diagnostic","ND2","bad",20,2,7,5,3,-0.46725240267879,FALSE,FALSE,FALSE
"R_2QJJ9zUQu05H1fK",3,3,3,2,35,"francis","non-diagnostic","ND2","bad",24,2,7,5,2.75,-0.776791639348708,FALSE,FALSE,FALSE
"R_2PA7WLq2bB6O8r4",2,2,3,2,10,"francis","non-diagnostic","ND2","bad",54,2,7,2,2.25,-1.31349570944162,FALSE,FALSE,FALSE
"R_1ezAQjmdqwl78iY",2,3,4,3,25,"francis","non-diagnostic","ND2","bad",23,1,5,2,3,-0.879124418913404,TRUE,FALSE,FALSE
"R_1jfzX98Je7aWRfE",3,2,2,2,19,"francis","non-diagnostic","ND2","bad",23,2,7,2,2.25,-1.16522178359716,FALSE,FALSE,FALSE
"R_TtLnkFw4pNz0VON",3,2,3,3,8,"francis","non-diagnostic","ND2","bad",20,2,2,2,2.75,-1.22161341688209,TRUE,FALSE,FALSE
"R_24JcH403LrceBi3",1,1,1,1,91,"francis","non-diagnostic","ND2","bad",27,1,7,2,1,-0.291110511487222,FALSE,FALSE,FALSE
"R_1IQbx4uFlQYQrqQ",2,2,4,2,20,"francis","non-diagnostic","ND2","bad",24,2,7,2,2.5,-1.08633087601863,FALSE,FALSE,FALSE
"R_3kGQGpHJ9R7zFjq",3,3,4,2,25,"francis","non-diagnostic","ND2","bad",21,2,7,5,3,-0.879124418913404,FALSE,FALSE,FALSE
"R_1K1IZr2vO0YuTRs",1,2,2,2,14,"francis","non-diagnostic","ND2","bad",19,3,7,2,1.75,-1.37242824070238,FALSE,FALSE,FALSE
"R_rfGhCxczzktDQT7",1,2,4,3,30,"francis","non-diagnostic","ND2","bad",22,2,7,2,2.5,-0.921582069524781,FALSE,FALSE,FALSE
"R_3gYngpf2B6wyLRF",3,2,2,2,18,"francis","non-diagnostic","ND2","bad",28,2,5,2,2.25,-1.18169666424655,TRUE,FALSE,FALSE
"R_agRrUGMVUTN4Qxz",1,1,3,2,18,"francis","non-diagnostic","ND2","bad",23,2,5,2,1.75,-1.30652871810485,TRUE,FALSE,FALSE
"R_1n12toO5WorJZuD",2,2,3,2,21,"francis","non-diagnostic","ND2","bad",20,2,7,5,2.25,-1.13227202229839,FALSE,FALSE,FALSE
"R_12DAT5YU3OZEJeA",2,2,2,2,15,"francis","non-diagnostic","ND2","bad",21,2,4,5,2,-1.29353733312385,TRUE,FALSE,FALSE
"R_1ImaVgTVx6OI524",3,2,3,2,20,"francis","non-diagnostic","ND2","bad",20,2,2,5,2.5,-1.08633087601863,TRUE,FALSE,FALSE
"R_1GJt2pfAungW6Rq",2,2,2,3,35,"francis","non-diagnostic","ND2","bad",21,1,7,2,2.25,-0.901623693207008,FALSE,FALSE,FALSE
"R_yF8CgUhTyglNi5X",2,2,2,2,80,"francis","non-diagnostic","ND2","bad",NA,NA,7,5,2,-0.222670090913853,FALSE,FALSE,FALSE
"R_1LcG1Ur2fiDpgvf",2,1,3,3,20,"francis","non-diagnostic","ND2","bad",20,1,7,5,2.25,-1.14874690294778,FALSE,FALSE,FALSE
"R_2XbO0v7r92kcTSl",2,1,2,2,1,"francis","non-diagnostic","ND2","bad",24,2,7,2,1.75,-1.58660168914438,FALSE,FALSE,FALSE
"R_4SbYryHpC3kYSQh",2,2,2,2,10,"francis","non-diagnostic","ND2","bad",20,1,3,5,2,-1.37591173637077,TRUE,FALSE,FALSE
"R_Rtdyj75I3PIREGZ",4,4,5,5,50,"francis","non-diagnostic","ND2","bad",44,2,7,5,4.5,-0.0927562411038907,FALSE,FALSE,FALSE
"R_1FJPmnBr47jKSuH",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,2,7,5,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_XSyHhRX6cBbn9oR",2,1,4,2,0,"francis","non-diagnostic","ND2","bad",22,2,7,2,2.25,-1.47824451593547,FALSE,FALSE,FALSE
"R_vSpcs84uq3lYJ0Z",3,2,4,2,15,"francis","non-diagnostic","ND2","bad",19,1,2,5,2.75,-1.1062892523364,TRUE,FALSE,FALSE
"R_24tPr9UIqgVftNM",2,2,2,2,20,"francis","non-diagnostic","ND2","bad",26,2,7,2,2,-1.21116292987693,FALSE,FALSE,FALSE
"R_3HYNXtbMdEjAEqg",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",50,1,7,5,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_AEFyIj9ta5FY5i1",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",19,2,5,2,1,-1.79032465058122,TRUE,FALSE,FALSE
"R_UVERxGOKjQ1XYBz",2,4,2,4,50,"francis","non-diagnostic","ND2","bad",43,2,7,5,3,-0.46725240267879,FALSE,FALSE,FALSE
"R_1Q6Ext5LBPJJ5TC",3,2,2,3,16,"francis","non-diagnostic","ND2","bad",21,2,5,2,2.5,-1.15223039861616,TRUE,FALSE,FALSE
"R_2X683a9DYijQxjZ",1,1,1,1,15,"francis","non-diagnostic","ND2","bad",20,2,2,2,1,-1.54320144084045,TRUE,FALSE,FALSE
"R_3PR0hWg0lsGZqGv",3,2,3,3,40,"francis","non-diagnostic","ND2","bad",47,2,7,5,2.75,-0.694417236101785,FALSE,FALSE,FALSE
"R_3DiNxy8judr2V30",4,3,2,3,28,"francis","non-diagnostic","ND2","bad",21,2,2,2,3,-0.82969977696525,TRUE,FALSE,FALSE
"R_SOuHPpxCbgLG7kJ",1,1,2,1,4,"francis","non-diagnostic","ND2","bad",21,1,7,5,1.25,-1.66200910105453,FALSE,FALSE,FALSE
"R_3EZ8eObMCPioktj",1,1,1,1,0,"francis","non-diagnostic","ND2","bad",22,2,7,2,1,-1.79032465058122,FALSE,FALSE,FALSE
"R_3FWiyyi4xWyc3HT",1,1,3,1,10,"francis","non-diagnostic","ND2","bad",20,2,7,2,1.5,-1.50074379022907,FALSE,FALSE,FALSE
"R_9Nezf9noR1yvU9H",2,2,3,2,21,"francis","non-diagnostic","ND2","bad",21,2,7,2,2.25,-1.13227202229839,FALSE,FALSE,FALSE
"R_TvGRz1KB1GdgcHn",3,2,4,1,19,"francis","non-diagnostic","ND2","bad",34,2,7,5,2.5,-1.10280575666801,FALSE,FALSE,FALSE
"R_bqFoNLFM7zzf29P",4,4,4,4,50,"francis","non-diagnostic","ND2","bad",25,2,7,2,4,-0.21758829496219,FALSE,FALSE,FALSE
"R_3EhVpA5idBactnU",3,4,4,3,25,"francis","non-diagnostic","ND2","bad",56,2,7,2,3.5,-0.754292365055104,FALSE,FALSE,FALSE
