"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot","att1_fail","att2_fail","att_fail"
"R_32Wsu1kSfMsVTiy",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_1plEmk0KHw7pHnG",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_2uUnMly9MwXL4zq",6,7,6,7,79,"francis","non-diagnostic","ND1","bad",35,1,1,1,6.5,0.884343513161461,TRUE,TRUE,TRUE
"R_3qEi5VEzKp0bBFN",2,3,2,2,53,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.25,-0.605075841518086,TRUE,TRUE,TRUE
"R_WephzYuZj2aYB8Z",2,3,4,3,58,"francis","non-diagnostic","ND1","bad",38,1,1,1,3,-0.335453357483713,TRUE,TRUE,TRUE
"R_Anft68ir3senEB3",2,3,2,2,52,"francis","non-diagnostic","ND1","bad",38,1,2,1,2.25,-0.62155072216747,TRUE,TRUE,TRUE
"R_1OSTt8WLgwXEkyi",1,3,2,2,56,"francis","non-diagnostic","ND1","bad",37,2,2,3,2,-0.618067226499082,TRUE,TRUE,TRUE
"R_6QYJOSp7wMugvFT",2,3,2,2,53,"francis","non-diagnostic","ND1","bad",37,1,1,3,2.25,-0.605075841518086,TRUE,TRUE,TRUE
"R_2sRavfFudk7uAFH",1,2,2,3,54,"francis","non-diagnostic","ND1","bad",37,2,2,3,2,-0.651016987797851,TRUE,TRUE,TRUE
"R_5AtJ9GLoljpshb3",2,2,3,3,55,"francis","non-diagnostic","ND1","bad",36,1,2,3,2.5,-0.509710053290167,TRUE,TRUE,TRUE
"R_2TyDV9rsUFArouC",2,1,2,2,53,"francis","non-diagnostic","ND1","bad",40,2,2,1,1.75,-0.729907895376385,TRUE,TRUE,TRUE
"R_3khLS1V96TBWz0w",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_6o5hYQ40jyOw87f",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_1nN3OkwfbRt6diO",3,2,2,2,56,"francis","non-diagnostic","ND1","bad",33,2,2,1,2.25,-0.555651199569932,TRUE,TRUE,TRUE
"R_2aaegsdjP8wNnQZ",2,1,1,2,55,"francis","non-diagnostic","ND1","bad",37,2,1,1,1.5,-0.759374161006766,TRUE,TRUE,TRUE
"R_3PYtbR7YearXrQ7",3,2,2,2,55,"francis","non-diagnostic","ND1","bad",35,1,1,3,2.25,-0.572126080219317,TRUE,TRUE,TRUE
"R_x58Br5Lf36iWIRH",3,2,2,2,53,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.605075841518086,TRUE,TRUE,TRUE
"R_2xKwyxkLjWvyhan",2,1,1,2,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-0.742899280357382,TRUE,TRUE,TRUE
"R_3fv3HAWhI31a8eG",2,2,1,2,36,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.75,-1.00998086641592,TRUE,TRUE,TRUE
"R_3HY2nHJdDUH5ghC",2,3,2,3,40,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.5,-0.756833263030935,TRUE,TRUE,TRUE
"R_RlBkNXnwrBEfbBT",2,1,2,1,48,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-0.874698325552458,TRUE,TRUE,TRUE
"R_6fIR56U7QrQqniV",2,2,1,1,26,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.23714569983892,TRUE,TRUE,TRUE
"R_3D0fgTvAo2LmeQh",5,6,5,6,77,"francis","non-diagnostic","ND1","bad",36,1,2,1,5.5,0.601729644146092,TRUE,TRUE,TRUE
"R_2PuKoW1SGuYvMCX",3,5,4,4,63,"francis","non-diagnostic","ND1","bad",35,1,1,1,4,-0.00341484652019113,TRUE,TRUE,TRUE
"R_2tx6UsHMP0iJedI",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,2,1,6.5,1.01614255835654,TRUE,TRUE,TRUE
"R_1ren6XLF2ddMztX",3,4,3,4,63,"francis","non-diagnostic","ND1","bad",25,2,2,4,3.5,-0.128246900378491,TRUE,TRUE,TRUE
"R_3323B4zVs8SqXLn",2,1,1,2,24,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.27009546113769,TRUE,TRUE,TRUE
"R_3lra5RDg2vvlnz2",2,1,2,2,34,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.04293062771469,TRUE,TRUE,TRUE
"R_2QiIAAqO975feel",4,3,4,4,65,"francis","non-diagnostic","ND1","bad",25,2,2,1,3.75,-0.0328811121505719,TRUE,TRUE,TRUE
"R_3hfkjzXrngL0iIr",1,1,2,2,29,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.18772105789077,TRUE,TRUE,TRUE
"R_3CEnXqSEuKxmLbW",4,3,4,4,64,"francis","non-diagnostic","ND1","bad",26,2,2,3,3.75,-0.0493559927999564,TRUE,TRUE,TRUE
"R_3JwHQXolusHjBOc",1,2,1,2,35,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.08887177399446,TRUE,TRUE,TRUE
"R_2zdtVb0jheFzJum",4,4,3,4,62,"francis","non-diagnostic","ND1","bad",25,2,1,4,3.75,-0.0823057540987256,TRUE,TRUE,TRUE
"R_2QRjtjAQW1dZtkj",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,1,1,6.5,1.01614255835654,TRUE,TRUE,TRUE
"R_2urHde1puLVosoI",4,4,3,4,63,"francis","non-diagnostic","ND1","bad",36,2,3,4,3.75,-0.065830873449341,TRUE,TRUE,TRUE
"R_1IiaOdcgNud0DAI",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_29djbIyDfiRWGWN",4,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
"R_2rHH5CltgdK9VNq",6,7,6,7,87,"francis","non-diagnostic","ND1","bad",36,1,1,1,6.5,1.01614255835654,TRUE,TRUE,TRUE
"R_2Ed6RrdKztcANHb",5,6,5,6,75,"francis","non-diagnostic","ND1","bad",36,1,1,1,5.5,0.568779882847323,TRUE,TRUE,TRUE
"R_3JCcPEik2LQ5VkX",4,3,4,4,65,"francis","non-diagnostic","ND1","bad",38,2,2,4,3.75,-0.0328811121505719,TRUE,TRUE,TRUE
"R_12JzZoFvbBGdl8U",1,2,2,1,38,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.0394471320463,TRUE,TRUE,TRUE
"R_11avTlGJhuZxnjP",4,4,4,4,65,"francis","non-diagnostic","ND1","bad",26,1,1,1,4,0.029534914778578,TRUE,TRUE,TRUE
"R_sAltxtBtNnzipeV",4,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.351928238133098,TRUE,TRUE,TRUE
"R_SJ2IwdveDE0vASl",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,2,4,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_6ulEKYNLUiXB5rr",5,4,5,4,66,"francis","non-diagnostic","ND1","bad",26,1,3,4,4.5,0.170841849286262,TRUE,TRUE,TRUE
"R_UxM1kAh3aPRWzMR",2,3,2,2,41,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.802774409310701,TRUE,TRUE,TRUE
"R_1nNNvprNOv6C40S",2,1,2,1,38,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.0394471320463,TRUE,TRUE,TRUE
"R_3ikYaOIg53Y63Lr",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_5asPwbkO5WBvVKx",2,1,2,1,34,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.10534665464384,TRUE,TRUE,TRUE
"R_1E1ktT095gikmZU",2,3,2,2,33,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.934573454505777,TRUE,TRUE,TRUE
"R_3kM8L5Yh8M7rg1x",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_33khdsxg0zTABAw",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_12L53qNg0d1pggF",4,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,3,-0.368403118782482,TRUE,TRUE,TRUE
"R_2xLDmdvh9KyzbNO",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_3ehlpgl5IpY9L2H",2,1,1,2,32,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.13829641594261,TRUE,TRUE,TRUE
"R_3Hph2TqexTnvSie",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_2Vz7nAeT0jgHHBQ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3NQc223YEQDvxxZ",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_2CHDuKp0DsR2oKv",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,2,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3iETTWCtN3iZe9R",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,4,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_1cZaN8ILYhVi0WX",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_SC4BllLldnVV4jL",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_3J1UNt74hcjHVEo",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_1OqrYhnzFMC4rLa",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_2VvzbCtdL6tblSC",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_3e8E1MWiK0ZYipP",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_3Oh5EPyYUaf66AN",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_2QVsCU9MWPnaBu2",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_3FIMMq27DOSAtE9",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_3Mgs7WQdW1NIX9C",1,2,2,2,40,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-0.944081343818385,TRUE,TRUE,TRUE
"R_2cC8I2QuTo9m72A",2,1,2,2,39,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.75,-0.960556224467769,TRUE,TRUE,TRUE
"R_1gMyv6ORyuPr9I9",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_1dnn0bI1VRNJSvy",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_zUsY0b9iRX66cpP",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_eXwbNtJxlG1jklz",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_pQyuzGMmt0WYLQJ",2,1,2,1,28,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.20419593854015,TRUE,TRUE,TRUE
"R_31pmuvJK4rtSjkK",3,3,2,3,60,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.364919623114094,TRUE,TRUE,TRUE
"R_1gMaj6C3wctmEs6",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_2PoOL4J7IWd7cqp",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_eDksQc05Px1pNhT",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_d07a3rtznqbOBfH",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,1,1,3,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_1pMctMbUC8CfIx4",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,2,3,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_06gEQZ5b2xjt4u5",3,3,2,3,53,"francis","non-diagnostic","ND1","bad",36,2,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_31Wr2vcRTW8oe9K",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",35,2,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_1EbPKHuCycfNpIP",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_28MOXQ9wO1Sl34M",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_3fNtodreJGvwvmx",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_1pPr4QqzxChsnJk",2,1,2,1,35,"francis","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.08887177399446,TRUE,TRUE,TRUE
"R_300snw2zPUrWiyQ",2,2,2,2,29,"francis","non-diagnostic","ND1","bad",35,1,1,1,2,-1.06288900403247,TRUE,TRUE,TRUE
"R_sGnQQgnS2zvF6rn",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_VPTyeoE1wgkPBYZ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3m7XBIlFGZM5oVn",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_3fcnYFaTJHOOALM",3,3,2,3,55,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_29cf2BiCwia0jz5",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_1qWbz0MVoAHw30B",2,1,2,1,37,"francis","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.05592201269569,TRUE,TRUE,TRUE
"R_2urmWnQGqVYXI6y",2,2,2,2,36,"francis","non-diagnostic","ND1","bad",35,1,1,1,2,-0.947564839486773,TRUE,TRUE,TRUE
"R_1Dqg5XEVitfRvna",2,2,2,2,38,"francis","non-diagnostic","ND1","bad",36,1,1,1,2,-0.914615078188004,TRUE,TRUE,TRUE
"R_1LqAj4AxuFVgOXg",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_1iqT4qfhag0TXUJ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_W0AvETQVtujllzH",3,3,2,3,52,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_237csdPPkcVhSG6",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_1q7MGoF5CNhogND",3,3,2,3,56,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.430819145711632,TRUE,TRUE,TRUE
"R_2eQkB8EOFc9yEVP",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_qCkqPQYUsmthiUx",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_BJ5FawZFdVMjghr",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_0fzs9rapp0LzGSJ",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_2Xj8QfXMTG2ig64",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3GeL88t8KmZiBoy",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",38,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_1rcuTBJuwJTgnu1",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3lYXY5trj4kmyfs",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_2A0S0XmfNdLOvdp",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_3sZ3LagKrXFcZ8d",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_1KpYsTxW59OukBG",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_ByWgVWime7J6b4t",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,2,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3Du6W2JE157t0Fl",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_3rPtGSdtrmGE0Qe",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,1,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_3DbkcJSFtrRnb0w",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_3O02jxTQuFlgsTN",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_2wFYhRGVpdLRHHF",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_2ZVKYybpc1e3jk0",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",35,1,2,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_cI0BBxNblIaVetH",3,3,2,3,57,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.414344265062248,TRUE,TRUE,TRUE
"R_3kL1efEboIdC783",3,3,2,3,58,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.397869384412863,TRUE,TRUE,TRUE
"R_2bJDBIdnabpr3ig",3,3,2,3,54,"francis","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_3m1pkl9PMixfq04",3,3,2,3,59,"francis","non-diagnostic","ND1","bad",37,1,2,1,2.75,-0.381394503763479,TRUE,TRUE,TRUE
"R_1P7A7qpHaIYtJIJ",5,3,3,4,38,"francis","non-diagnostic","ND2","bad",42,1,6,4,3.75,-0.477702889683955,TRUE,TRUE,TRUE
"R_30piFN9zNDY1V7u",2,3,2,3,61,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.5,-0.410860769393859,TRUE,TRUE,TRUE
"R_2fJpJKJuvFT3uHU",3,3,2,3,54,"francis","non-diagnostic","ND2","bad",35,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_9LWn3eqUAvX3czv",5,6,5,6,80,"francis","non-diagnostic","ND2","bad",36,1,1,1,5.5,0.651154286094246,TRUE,TRUE,TRUE
"R_308eoZ00zQSiu6e",5,6,6,6,75,"francis","non-diagnostic","ND2","bad",35,1,1,1,5.75,0.631195909776473,TRUE,TRUE,TRUE
"R_1IW4qWmKEq7ZVzX",2,3,2,2,53,"francis","non-diagnostic","ND2","bad",36,2,2,1,2.25,-0.605075841518086,TRUE,TRUE,TRUE
"R_3phSqTfeN8x0Z48",2,3,2,2,53,"francis","non-diagnostic","ND2","bad",38,1,2,3,2.25,-0.605075841518086,TRUE,TRUE,TRUE
"R_28FCDNNNSrNLQNZ",2,3,3,2,51,"francis","non-diagnostic","ND2","bad",34,1,1,1,2.5,-0.575609575887705,TRUE,TRUE,TRUE
"R_1HizoIZqvhov6bo",1,2,2,2,53,"francis","non-diagnostic","ND2","bad",36,1,2,3,1.75,-0.729907895376385,TRUE,TRUE,TRUE
"R_114xFWBGTK8jITf",2,3,2,2,52,"francis","non-diagnostic","ND2","bad",38,1,1,1,2.25,-0.62155072216747,TRUE,TRUE,TRUE
"R_3Jeifr7xr3ebmMS",2,3,2,1,59,"francis","non-diagnostic","ND2","bad",35,2,3,3,2,-0.568642584550928,TRUE,TRUE,TRUE
"R_2eR91szUSzxJwJd",2,2,1,2,53,"francis","non-diagnostic","ND2","bad",42,2,1,1,1.75,-0.729907895376385,TRUE,TRUE,TRUE
"R_1cRCgKYQcwqyZgp",2,1,1,2,54,"francis","non-diagnostic","ND2","bad",39,2,1,1,1.5,-0.775849041656151,TRUE,TRUE,TRUE
"R_3PFyMD2WKiFdb3e",3,2,3,3,55,"francis","non-diagnostic","ND2","bad",35,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_3kaBagFTegiXGsg",2,1,1,2,53,"francis","non-diagnostic","ND2","bad",35,1,1,1,1.5,-0.792323922305535,TRUE,TRUE,TRUE
"R_1H74FqrGVUNwWsa",2,1,2,2,45,"francis","non-diagnostic","ND2","bad",35,1,1,1,1.75,-0.861706940571462,TRUE,TRUE,TRUE
"R_D0jumzUIqIlz5tL",2,1,2,2,30,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.75,-1.10883015031223,TRUE,TRUE,TRUE
"R_TwlZ83cwwSxAIvv",2,1,2,2,33,"francis","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.05940550836408,TRUE,TRUE,TRUE
"R_RlytItBDeHJHDIB",5,6,6,5,85,"francis","non-diagnostic","ND2","bad",35,2,2,1,5.5,0.733528689341168,TRUE,TRUE,TRUE
"R_1g0b7GzJJN6UmtO",2,1,2,1,29,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.18772105789077,TRUE,TRUE,TRUE
"R_26fMwDb4keudKpw",1,2,2,2,29,"francis","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.12530503096162,TRUE,TRUE,TRUE
"R_2CryHkUCU3rKrIm",4,5,4,4,60,"francis","non-diagnostic","ND2","bad",40,1,2,3,4.25,0.00957653846080505,TRUE,TRUE,TRUE
"R_yyB6wLGb9jXkdMZ",4,4,3,3,63,"francis","non-diagnostic","ND2","bad",36,2,1,4,3.5,-0.128246900378491,TRUE,TRUE,TRUE
"R_24GhrQvW2F2rDMl",2,2,1,2,31,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.75,-1.09235526966285,TRUE,TRUE,TRUE
"R_5vwNd3TICDEtft7",2,2,3,1,37,"francis","non-diagnostic","ND2","bad",35,1,1,1,2,-0.931089958837389,TRUE,TRUE,TRUE
"R_31mCVY9nGf1u75t",3,3,2,3,55,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.447294026361017,TRUE,TRUE,TRUE
"R_2xPqCeavHPVAvf7",4,3,4,4,65,"francis","non-diagnostic","ND2","bad",31,1,2,3,3.75,-0.0328811121505719,TRUE,TRUE,TRUE
"R_2aDCYPGzaxuT49X",3,3,3,4,63,"francis","non-diagnostic","ND2","bad",45,1,1,1,3.25,-0.190662927307641,TRUE,TRUE,TRUE
"R_tFYIuPyhKJmjhFD",4,4,3,4,67,"francis","non-diagnostic","ND2","bad",23,2,3,3,3.75,6.86491481972534e-05,TRUE,TRUE,TRUE
"R_3CHMrR0eCaaD9zm",2,2,1,2,39,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.75,-0.960556224467769,TRUE,TRUE,TRUE
"R_1rBJTknezdmaeFv",3,3,2,3,54,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.463768907010402,TRUE,TRUE,TRUE
"R_u7Kvf2uq5MDe94B",6,7,6,7,86,"francis","non-diagnostic","ND2","bad",36,1,1,1,6.5,0.999667677707152,TRUE,TRUE,TRUE
"R_2v2BY4rkDqIwNMA",1,2,2,2,32,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.75,-1.07588038901346,TRUE,TRUE,TRUE
"R_2xPjaofGaYam7r0",3,3,2,3,52,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_vJpwdZj2C2GuKR3",3,3,2,3,52,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_2eXYLr5esJ3zyPI",3,3,2,3,53,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_2tL0RlpDZhajh11",2,3,1,2,38,"francis","non-diagnostic","ND2","bad",36,1,1,1,2,-0.914615078188004,TRUE,TRUE,TRUE
"R_1doBGz1Y8R0gtN9",4,4,3,4,62,"francis","non-diagnostic","ND2","bad",34,2,3,4,3.75,-0.0823057540987256,TRUE,TRUE,TRUE
"R_qPKsia2TUpc1bpL",2,1,1,2,35,"francis","non-diagnostic","ND2","bad",36,1,1,1,1.5,-1.08887177399446,TRUE,TRUE,TRUE
"R_2CjNuTy6vtcTdL2",1,2,2,2,32,"francis","non-diagnostic","ND2","bad",35,1,1,1,1.75,-1.07588038901346,TRUE,TRUE,TRUE
"R_1FSbfIrpElpMzWD",3,3,2,3,53,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.480243787659786,TRUE,TRUE,TRUE
"R_12ygXETp9Teb3oN",3,3,2,3,52,"francis","non-diagnostic","ND2","bad",36,1,1,1,2.75,-0.496718668309171,TRUE,TRUE,TRUE
"R_2Xn5be4iVhCnpuT",4,3,2,3,55,"francis","non-diagnostic","ND2","bad",36,1,1,1,3,-0.384877999431867,TRUE,TRUE,TRUE
